Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",2,1,2,4,,,,,,2.0,,,,,,2.0,2.0,,,1.0,,,20.0
27,"Ball, Jason",13,7,6,19,,,11.0,1.0,,2.0,3.0,1.0,3.0,,,6.0,12.0,1.0,,3.0,1.0,1.0,89.0
21,"Barry, Leo",3,5,3,6,,,,5.0,3.0,1.0,1.0,3.0,,3.0,,3.0,4.0,2.0,,2.0,6.0,,100.0
6,"Bolton, Craig",13,8,3,16,,,,,8.0,,2.0,3.0,2.0,,,10.0,7.0,2.0,,4.0,,,89.0
24,"Bolton, Jude",7,3,7,14,1,,,2.0,1.0,2.0,5.0,2.0,1.0,2.0,,10.0,4.0,2.0,,1.0,,,83.0
28,"Crouch, Jared",3,1,8,11,,,1.0,6.0,1.0,2.0,2.0,3.0,,2.0,,4.0,8.0,,,1.0,,1.0,100.0
2,"Davis, Nick",9,2,3,12,,1.0,,,,3.0,1.0,,3.0,,,4.0,8.0,,,1.0,,1.0,100.0
12,"Fosdike, Nic",12,4,7,19,1,,,5.0,4.0,4.0,4.0,1.0,2.0,,,7.0,11.0,,,4.0,,,86.0
37,"Goodes, Adam",14,7,4,18,1,1.0,5.0,3.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,10.0,8.0,1.0,2.0,,,,97.0
1,"Hall, Barry",11,7,2,13,2,2.0,6.0,,,2.0,1.0,5.0,1.0,1.0,,7.0,6.0,3.0,4.0,3.0,,,100.0
17,"Kennelly, Tadhg",6,4,6,12,1,,,1.0,1.0,3.0,4.0,1.0,1.0,1.0,,6.0,7.0,,,3.0,1.0,,93.0
31,"Kirk, Brett",2,1,4,6,1,,,5.0,,,1.0,,1.0,,,4.0,3.0,1.0,,,,,92.0
4,"Mathews, Ben",11,4,1,12,,,,3.0,5.0,1.0,,1.0,1.0,1.0,,3.0,10.0,,1.0,1.0,,1.0,100.0
11,"Maxfield, Stuart",22,6,5,27,2,1.0,,1.0,2.0,10.0,3.0,2.0,2.0,,,6.0,23.0,,,1.0,5.0,2.0,94.0
13,"McPherson, Daniel",8,2,3,11,,,,6.0,,5.0,1.0,2.0,,1.0,,4.0,7.0,,,1.0,1.0,1.0,71.0
23,"Nicks, Matthew",8,3,2,10,1,2.0,,2.0,1.0,2.0,,3.0,1.0,1.0,,5.0,5.0,1.0,1.0,,,,96.0
22,"Saddington, Jason",4,5,1,5,,,,,,1.0,,,,,,2.0,3.0,2.0,,1.0,,,85.0
25,"Schauble, Andrew",3,5,3,6,,,,,1.0,1.0,,1.0,1.0,,,2.0,4.0,1.0,,2.0,1.0,1.0,87.0
36,"Schneider, Adam",4,1,2,6,1,,,,,,1.0,1.0,,1.0,,2.0,3.0,,1.0,1.0,,,50.0
16,"Stevens, Scott",1,1,1,2,,,,,,1.0,,2.0,,1.0,,1.0,1.0,,,,,,30.0
33,"Warfe, Rowan",2,1,4,6,,,,1.0,2.0,,,1.0,1.0,,,4.0,2.0,1.0,,2.0,,,49.0
10,"Williams, Paul",10,1,5,15,,,,1.0,1.0,,4.0,2.0,1.0,2.0,,7.0,5.0,,,,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,79,82,250,11,10.0,23.0,42.0,33.0,47.0,37.0,35.0,23.0,17.0,1.0,109.0,143.0,17.0,9.0,32.0,15.0,8.0,
Opposition,Opposition,161,58,99,260,15,13.0,51.0,47.0,31.0,55.0,45.0,41.0,17.0,23.0,5.0,116.0,141.0,9.0,14.0,37.0,11.0,7.0,
