Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",26y 135d,49 (31-0-18 63.27%),163 (3.33),45 (30-0-15 66.67%),156 (3.47)
24,"Beveridge, Luke",20y 274d,23 (15-0-8 65.22%),21 (0.91),←,
32,"Clark, Steven",30y 9d,65 (41-1-23 63.85%),81 (1.25),12 (9-0-3 75.00%),8 (0.67)
48,"Cuthbertson, Darren",21y 47d,8 (6-0-2 75.00%),25 (3.13),←,
23,"Dyson, Kevin",24y 20d,7 (5-0-2 71.43%),4 (0.57),←,
21,"Febey, Steven",21y 278d,64 (41-0-23 64.06%),13 (0.20),←,
43,"Ford, Andrew",20y 250d,4 (3-0-1 75.00%),1 (0.25),←,
14,"Grinter, Rod",25y 363d,97 (55-0-42 56.70%),33 (0.34),←,
45,"Jackson, Ricky",23y 339d,76 (49-0-27 64.47%),122 (1.61),←,
13,"Jakovich, Allen",23y 64d,2 (0-0-2 0.00%),1 (0.50),←,
31,"Keogh, Rod",20y 60d,9 (6-0-3 66.67%),5 (0.56),←,
17,"Lovett, Brett",25y 4d,107 (68-0-39 63.55%),11 (0.10),←,
3,"Lyon, Garry",23y 253d,103 (65-0-38 63.11%),132 (1.28),←,
1,"ODwyer, Steven",25y 125d,80 (49-0-31 61.25%),44 (0.55),←,
7,"Owen, Rod",24y 113d,69 (21-0-48 30.43%),122 (1.77),9 (6-0-3 66.67%),19 (2.11)
41,"Rohde, Peter",26y 186d,85 (59-0-26 69.41%),10 (0.12),39 (25-0-14 64.10%),4 (0.10)
5,"Spalding, Earl",26y 74d,95 (62-0-33 65.26%),55 (0.58),←,
11,"Stynes, Jim",25y 31d,96 (63-0-33 65.63%),73 (0.76),←,
12,"Viney, Todd",25y 55d,61 (36-0-25 59.02%),33 (0.54),←,
27,"Wight, Sean",27y 70d,86 (48-0-38 55.81%),55 (0.64),←,
Totals,Totals,24y 119d,1186 (723-1-462 60.96%),1004 (0.85),,
C,"Northey, John",47y 329d,152 (81-0-71 53.29%),,130 (75-0-55 57.69%),
