Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",19,9,8,27,,,1.0,3.0,5.0,2.0,1.0,3.0,1.0,1.0,,10.0,16.0,3.0,,2.0,1.0,,93.0
35,"Chapman, Paul",13,5,7,20,2,,,9.0,1.0,4.0,2.0,2.0,2.0,,,7.0,13.0,,,,,,88.0
28 ↑,"Christensen, Allen",8,1,4,12,,,,4.0,,2.0,1.0,1.0,,,,4.0,8.0,,,1.0,,,30.0
11,"Corey, Joel",11,4,12,23,,,1.0,6.0,,5.0,6.0,4.0,,3.0,,11.0,10.0,1.0,,1.0,,,79.0
22,"Duncan, Mitch",11,2,5,16,,1.0,1.0,2.0,1.0,3.0,2.0,,,,,5.0,12.0,,1.0,2.0,,,78.0
44,"Enright, Corey",16,11,13,29,1,,,1.0,5.0,1.0,,,,,2.0,11.0,18.0,2.0,,1.0,,,91.0
26,"Hawkins, Tom",8,7,4,12,1,3.0,,1.0,,3.0,,4.0,2.0,4.0,,9.0,3.0,5.0,3.0,1.0,,2.0,92.0
8,"Hunt, Josh",14,11,4,18,1,,,1.0,4.0,3.0,1.0,1.0,,,,6.0,14.0,1.0,1.0,3.0,,,80.0
19,"Hunt, Taylor",8,1,7,15,1,,,3.0,,3.0,,2.0,,,,6.0,9.0,,,,,,74.0
20,"Johnson, Steve",12,4,6,18,,,,7.0,,7.0,4.0,2.0,1.0,1.0,,8.0,9.0,1.0,,3.0,,1.0,91.0
9,"Kelly, James",12,2,7,19,,,,8.0,2.0,3.0,5.0,1.0,,,,9.0,10.0,1.0,,1.0,,1.0,72.0
13,"Lonergan, Tom",9,9,7,16,,,,1.0,2.0,,,2.0,,1.0,,7.0,10.0,1.0,,3.0,,,94.0
4,"Mackie, Andrew",16,6,8,24,,,,2.0,3.0,3.0,,,1.0,,,7.0,17.0,,,2.0,,,87.0
32,"Motlop, Steven",10,3,4,14,1,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,7.0,6.0,,,,1.0,,91.0
31,"Podsiadly, James",5,4,3,8,2,,2.0,1.0,,1.0,,2.0,2.0,1.0,,7.0,1.0,3.0,1.0,1.0,,,95.0
30,"Scarlett, Matthew",13,9,4,17,,,,1.0,3.0,,,3.0,,2.0,,4.0,13.0,1.0,,9.0,,,97.0
14,"Selwood, Joel",18,3,7,25,1,,1.0,5.0,2.0,8.0,7.0,7.0,2.0,2.0,,14.0,13.0,1.0,1.0,5.0,,,89.0
16 ↓,"Simpson, Dawson",,,2,2,,,16.0,2.0,,,1.0,2.0,,2.0,,2.0,,,,2.0,,,39.0
27,"Stokes, Mathew",4,3,4,8,,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,4.0,4.0,,2.0,1.0,,1.0,87.0
7,"Taylor, Harry",10,8,8,18,,,1.0,3.0,3.0,2.0,1.0,1.0,1.0,,,6.0,11.0,2.0,,8.0,,,87.0
12,"West, Trent",5,3,3,8,1,,30.0,1.0,,3.0,2.0,1.0,,1.0,,6.0,2.0,2.0,,5.0,,,77.0
40,"Wojcinski, David",9,3,8,17,,,,4.0,1.0,3.0,2.0,4.0,,1.0,,5.0,12.0,,,1.0,1.0,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,108,135,366,11,8.0,53.0,67.0,33.0,59.0,37.0,45.0,14.0,21.0,2.0,155.0,211.0,24.0,9.0,52.0,3.0,6.0,
Opposition,Opposition,202,74,151,353,12,8.0,36.0,64.0,46.0,47.0,41.0,36.0,22.0,14.0,4.0,150.0,200.0,9.0,8.0,70.0,12.0,10.0,
