Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",4,5,10,14,,,,2.0,,1.0,1.0,,,,,,,,,,,,
44,"Caven, Peter",9,4,3,12,,,,3.0,6.0,4.0,,,1.0,,,,,,,,,,
14,"Connell, Matthew",12,5,6,18,1,,,,1.0,5.0,2.0,1.0,,,,,,,,,,,
33,"Eccles, Andrew",9,1,1,10,,,,2.0,2.0,4.0,2.0,2.0,,1.0,,,,,,,,,
9,"Edwards, Tyson",10,8,5,15,2,,,,,4.0,,1.0,,,,,,,,,,,
13,"Ellen, Shane",9,4,2,11,2,1.0,,1.0,1.0,4.0,,,1.0,,,,,,,,,,
36,"Goodwin, Simon",15,2,4,19,,3.0,,7.0,1.0,5.0,2.0,,1.0,1.0,,,,,,,,,
34,"Hart, Ben",7,4,4,11,,,,6.0,5.0,,,1.0,,,,,,,,,,,
11,"James, Brett",7,1,4,11,2,1.0,,1.0,,1.0,3.0,,,,,,,,,,,,
3,"Jarman, Darren",6,3,6,12,1,,,1.0,1.0,3.0,4.0,,,1.0,,,,,,,,,
28,"Johnson, Kane",9,,4,13,1,1.0,,3.0,2.0,4.0,,,1.0,,,,,,,,,,
5,"Koster, Kym",10,1,5,15,,,,3.0,3.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,
23,"McLeod, Andrew",13,4,6,19,7,,,1.0,1.0,3.0,3.0,,1.0,1.0,,,,,,,,,
15,"Pittman, David",5,1,5,10,,,9.0,1.0,,5.0,2.0,,4.0,,,,,,,,,,
52,"Rehn, Shaun",12,7,5,17,,1.0,25.0,,3.0,6.0,5.0,,1.0,1.0,,,,,,,,,
32,"Ricciuto, Mark",8,3,8,16,,,,,,3.0,3.0,1.0,,,,,,,,,,,
42,"Rintoul, Chad",,1,3,3,,,,,,,,,1.0,,,,,,,,,,
10,"Robran, Matthew",13,10,7,20,6,3.0,2.0,,1.0,5.0,,1.0,,,,,,,,,,,
7,"Smart, Nigel",13,5,4,17,,1.0,1.0,3.0,3.0,6.0,2.0,,2.0,1.0,,,,,,,,,
19,"Stevens, Mark",2,1,,2,,1.0,,1.0,,2.0,,,,,,,,,,,,,
29,"Thiessen, James",13,2,4,17,,2.0,,3.0,,2.0,2.0,,1.0,,,,,,,,,,
30,"Vardy, Peter",6,2,4,10,2,,,3.0,,1.0,,1.0,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,74,100,292,24,17.0,37.0,41.0,30.0,72.0,33.0,10.0,15.0,7.0,,,,,,,,,
Opposition,Opposition,193,72,117,310,13,15.0,29.0,30.0,38.0,55.0,44.0,30.0,7.0,15.0,,,,,,,,,
