Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",24y 275d,68 (46-0-22 67.65%),49 (0.72),←,
7,"Ayres, Gary",32y 292d,264 (193-1-70 73.30%),70 (0.27),←,
29,"Baxter, Darren",28y 120d,141 (72-3-66 52.13%),28 (0.20),12 (9-0-3 75.00%),
5,"Collins, Andrew",28y 83d,138 (101-0-37 73.19%),33 (0.24),←,
3,"Condon, Anthony",25y 223d,95 (69-0-26 72.63%),35 (0.37),←,
26,"Cooper, Paul",25y 102d,41 (29-0-12 70.73%),5 (0.12),←,
9,"Crawford, Shane",18y 311d,14 (10-0-4 71.43%),13 (0.93),←,
40,"Crow, Scott",19y 211d,4 (4-0-0 100.00%),,←,
13,"Dear, Paul",26y 201d,84 (60-0-24 71.43%),63 (0.75),←,
19,"Dunstall, Jason",28y 337d,182 (140-0-42 76.92%),865 (4.75),←,
16,"Gowers, Andrew",24y 97d,59 (43-0-16 72.88%),34 (0.58),←,
6,"Hall, Tony",28y 304d,91 (71-0-20 78.02%),135 (1.48),←,
17,"Hudson, Paul",22y 362d,66 (48-0-18 72.73%),138 (2.09),←,
11,"Jarman, Darren",26y 170d,61 (42-0-19 68.85%),90 (1.48),←,
1,"Jencke, Ray",27y 114d,131 (94-0-37 71.76%),24 (0.18),←,
24,"Langford, Chris",30y 196d,231 (173-1-57 75.11%),31 (0.13),←,
12,"Lawrence, Stephen",24y 86d,80 (55-0-25 68.75%),17 (0.21),←,
21,"Nugent, Glenn",21y 251d,16 (13-0-3 81.25%),9 (0.56),←,
44,"Platten, John",30y 122d,170 (126-0-44 74.12%),176 (1.04),←,
18,"Pritchard, Darrin",27y 118d,140 (103-0-37 73.57%),80 (0.57),←,
Totals,Totals,26y 53d,2076 (1492-5-579 71.87%),1895 (0.91),,
C,"Joyce, Alan",50y 269d,86 (64-0-22 74.42%),,←,
