Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",33y,296 (156-2-138 53.04%),384 (1.30),104 (32-0-72 30.77%),122 (1.17)
20,"Barlow, Michael",29y 147d,134 (81-1-52 60.82%),87 (0.65),8 (3-0-5 37.50%),6 (0.75)
29,"Bowes, Jack",19y 108d,7 (2-0-5 28.57%),2 (0.29),←,
31,"Brooksby, Keegan",27y 17d,12 (1-0-11 8.33%),3 (0.25),←,
8,"Fiorini, Brayden",19y 265d,7 (2-0-5 28.57%),4 (0.57),←,
33,"Hall, Aaron",26y 186d,86 (30-1-55 35.47%),70 (0.81),←,
5,"Harbrow, Jarrod",28y 300d,190 (75-2-113 40.00%),52 (0.27),120 (35-1-84 29.58%),31 (0.26)
38,"Joyce, Jesse",19y 270d,19 (6-0-13 31.58%),1 (0.05),←,
10,"Kolodjashnij, Kade",21y 278d,66 (19-1-46 29.55%),12 (0.18),←,
23,"Lemmens, Sean",22y 193d,57 (18-1-38 32.46%),10 (0.18),←,
21,"Leslie, Jack",22y 17d,12 (2-0-10 16.67%),,←,
19,"Lynch, Tom",24y 195d,110 (31-1-78 28.64%),210 (1.91),←,
25,"Lyons, Jarryd",24y 296d,63 (37-0-26 58.73%),35 (0.56),8 (3-0-5 37.50%),3 (0.38)
4,"Martin, Jack",22y 105d,52 (16-1-35 31.73%),42 (0.81),←,
32,"Matera, Brandon",25y 64d,97 (29-1-67 30.41%),117 (1.21),←,
17,"May, Steven",25y 124d,94 (31-1-62 33.51%),17 (0.18),←,
11,"Miller, Touk",21y 81d,48 (11-1-36 23.96%),15 (0.31),←,
42,"Saad, Adam",22y 295d,34 (10-1-23 30.88%),1 (0.03),←,
40,"Scheer, Brad",18y 256d,2 (1-0-1 50.00%),,←,
6,"Sexton, Alex",23y 162d,63 (18-0-45 28.57%),36 (0.57),←,
28,"Witts, Jarrod",24y 243d,48 (21-0-27 43.75%),19 (0.40),8 (3-0-5 37.50%),1 (0.13)
30,"Wright, Peter",20y 248d,28 (6-0-22 21.43%),36 (1.29),←,
Totals,Totals,23y 291d,1525 (603-14-908 39.54%),1153 (0.76),,
C,"Eade, Rodney",59y 40d,366 (182-5-179 50.41%),,52 (13-1-38 25.96%),
