Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
8,"Burns, Ronnie",29y 122d,128 (69-2-57 54.69%),236 (1.84),←,
35,"Chapman, Paul",20y 250d,22 (12-0-10 54.55%),15 (0.68),←,
14,"Clarke, David",22y 59d,72 (34-1-37 47.92%),40 (0.56),←,
44,"Enright, Corey",20y 302d,26 (13-0-13 50.00%),7 (0.27),←,
7,"Graham, Ben",28y 253d,167 (96-1-70 57.78%),86 (0.51),←,
2,"Harley, Tom",23y 360d,70 (36-1-33 52.14%),6 (0.09),69 (35-1-33 51.45%),5 (0.07)
41,"Hunt, Josh",20y 121d,12 (6-0-6 50.00%),1 (0.08),←,
20,"Johnson, Steve",19y 9d,5 (3-0-2 60.00%),6 (1.20),←,
9,"Kelly, James",18y 196d,8 (6-0-2 75.00%),1 (0.13),←,
13,"Kilpatrick, Glenn",29y 318d,141 (78-1-62 55.67%),35 (0.25),115 (64-1-50 56.09%),31 (0.27)
1,"King, Steven",23y 233d,117 (58-1-58 50.00%),60 (0.51),←,
18,"Kingsley, Kent",23y 290d,43 (27-0-16 62.79%),75 (1.74),31 (16-0-15 51.61%),65 (2.10)
45,"Ling, Cameron",21y 136d,38 (21-1-16 56.58%),21 (0.55),←,
24,"Lord, Aaron",26y 357d,138 (71-2-65 52.17%),174 (1.26),45 (31-1-13 70.00%),38 (0.84)
39,"Milburn, Darren",25y 89d,97 (46-0-51 47.42%),44 (0.45),←,
21,"Mooney, Cameron",22y 290d,40 (25-0-15 62.50%),25 (0.63),29 (15-0-14 51.72%),23 (0.79)
34,"Rahilly, James",23y 28d,61 (24-1-36 40.16%),11 (0.18),←,
15,"Riccardi, Peter",29y 208d,214 (123-2-89 57.94%),220 (1.03),←,
27,"Sanderson, Brenton",28y 136d,158 (79-2-77 50.63%),30 (0.19),148 (77-2-69 52.70%),25 (0.17)
30,"Scarlett, Matthew",23y 38d,62 (34-0-28 54.84%),7 (0.11),←,
12,"Sholl, Brad",29y 245d,167 (91-2-74 55.09%),46 (0.28),165 (91-2-72 55.76%),46 (0.28)
40,"Wojcinski, David",21y 298d,31 (16-0-15 51.61%),4 (0.13),←,
Totals,Totals,24y 81d,1817 (968-17-832 53.27%),1150 (0.63),,
C,"Thompson, Mark",38y 236d,60 (30-1-29 50.83%),,←,
