Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bennell, Harley",12.0,5.0,7.0,19.0,2.0,2.0,2.0,3,1.0,3.0,3.0,3.0,2.0,2.0,,10.0,9.0,1.0,2.0,3.0,,1.0,96.0
12 ↓,"Day, Sam",3.0,3.0,3.0,6.0,1.0,,2.0,2,,2.0,1.0,1.0,,,,3.0,3.0,1.0,1.0,,,1.0,63.0
41,"Garlett, Jarrod",6.0,2.0,7.0,13.0,,,,3,,3.0,1.0,4.0,1.0,1.0,,11.0,2.0,2.0,,1.0,,1.0,84.0
33,"Hall, Aaron",25.0,5.0,6.0,31.0,1.0,1.0,,4,3.0,13.0,8.0,5.0,2.0,2.0,1.0,16.0,18.0,,,1.0,2.0,1.0,85.0
46 ↑,"Hall, Josh",,,,,,,2.0,3,,,,1.0,,1.0,,,,,,2.0,,,24.0
28,"Kolodjashnij, Kade",16.0,3.0,6.0,22.0,,,,3,6.0,2.0,,2.0,2.0,,,7.0,13.0,,,5.0,,,93.0
40,"Lemmens, Sean",10.0,4.0,5.0,15.0,,,,3,4.0,2.0,,1.0,,,,5.0,10.0,,,3.0,1.0,,82.0
37,"Lonergan, Jesse",9.0,2.0,12.0,21.0,,,,3,,3.0,4.0,5.0,,,,12.0,9.0,1.0,,1.0,,1.0,71.0
19,"Lynch, Tom",12.0,8.0,1.0,13.0,3.0,3.0,1.0,2,,2.0,,5.0,,2.0,3.0,6.0,7.0,4.0,6.0,2.0,,1.0,97.0
7,"Malceski, Nick",9.0,5.0,5.0,14.0,1.0,,,2,4.0,,1.0,2.0,1.0,1.0,,4.0,11.0,,1.0,1.0,2.0,,72.0
4,"Martin, Jack",12.0,9.0,4.0,16.0,3.0,3.0,,2,,,,4.0,,2.0,,4.0,12.0,2.0,6.0,3.0,1.0,,84.0
32,"Matera, Brandon",18.0,6.0,5.0,23.0,,2.0,,2,1.0,3.0,1.0,2.0,1.0,1.0,,7.0,16.0,,,,1.0,1.0,88.0
17,"May, Steven",12.0,4.0,2.0,14.0,,,,2,8.0,2.0,1.0,3.0,2.0,1.0,,4.0,9.0,,,6.0,,,92.0
44,"Miller, Touk",6.0,3.0,4.0,10.0,,,,10,,4.0,3.0,1.0,2.0,1.0,,6.0,6.0,,,1.0,,1.0,88.0
35,"Rischitelli, Michael",12.0,5.0,11.0,23.0,,,,6,,5.0,5.0,2.0,,,,10.0,13.0,,,2.0,,,79.0
8,"Russell, Luke",6.0,2.0,8.0,14.0,1.0,,,4,1.0,1.0,,,,,,4.0,7.0,,,,,,81.0
42,"Saad, Adam",2.0,1.0,8.0,10.0,,,,1,,2.0,,2.0,1.0,1.0,,6.0,4.0,,,2.0,1.0,1.0,88.0
20,"Schade, Henry",9.0,3.0,6.0,15.0,,,,1,3.0,5.0,,2.0,1.0,1.0,,7.0,8.0,,,6.0,,,93.0
26,"Shaw, Matt",7.0,7.0,13.0,20.0,2.0,,,5,,2.0,3.0,1.0,,,,7.0,13.0,,2.0,,,,84.0
2,"Smith, Zac",6.0,3.0,9.0,15.0,,,31.0,5,,1.0,5.0,2.0,1.0,,,8.0,8.0,,,2.0,,,89.0
25,"Stanley, Danny",11.0,2.0,6.0,17.0,,2.0,,3,2.0,4.0,1.0,5.0,,1.0,,7.0,10.0,,1.0,,,,78.0
16,"Thompson, Rory",6.0,4.0,1.0,7.0,,,,1,1.0,2.0,,1.0,1.0,1.0,,3.0,4.0,2.0,,10.0,,1.0,86.0
Totals,Totals,209.0,86.0,129.0,338.0,14.0,13.0,38.0,70,34.0,61.0,37.0,54.0,17.0,18.0,4.0,147.0,192.0,13.0,19.0,51.0,8.0,10.0,
Opposition,Opposition,224.0,92.0,180.0,404.0,14.0,11.0,32.0,50,43.0,50.0,37.0,52.0,18.0,17.0,2.0,148.0,255.0,10.0,5.0,48.0,5.0,9.0,
