North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18 ↓,"Atley, Shaun",3,,2,5,,,,3.0,,1.0,,,,,,,5.0,,,,,,48.0
28,"Bastinac, Ryan",6,3,10,16,,,,4.0,,1.0,2.0,1.0,2.0,1.0,,5.0,11.0,,,,,,84.0
33,"Campbell, Matt",9,4,2,11,5,1.0,,,,2.0,,3.0,,2.0,1.0,2.0,8.0,,2.0,,,,82.0
10,"Cunnington, Ben",2,1,4,6,,,,4.0,1.0,,2.0,3.0,,1.0,,6.0,1.0,,,3.0,,,85.0
27,"Edwards, Aaron",3,2,1,4,,,,2.0,,1.0,,2.0,,,,1.0,3.0,,,1.0,,1.0,78.0
11,"Firrito, Michael",12,3,7,19,,,,2.0,1.0,5.0,2.0,2.0,,,,6.0,13.0,,,1.0,,,94.0
32,"Garlett, Cruize",9,4,12,21,,1.0,,6.0,1.0,2.0,5.0,4.0,,3.0,,11.0,10.0,,,1.0,,,73.0
22,"Goldstein, Todd",11,4,3,14,1,,37.0,5.0,2.0,1.0,3.0,5.0,4.0,2.0,,9.0,4.0,2.0,,3.0,,,98.0
24,"Greenwood, Levi",10,1,9,19,,,,4.0,2.0,1.0,3.0,7.0,1.0,2.0,,12.0,6.0,,,2.0,,1.0,90.0
23,"Harper, Kieran",4,1,2,6,,1.0,,3.0,,3.0,,1.0,2.0,1.0,,5.0,1.0,,,1.0,,1.0,75.0
29,"Harvey, Brent",17,3,9,26,1,1.0,,4.0,3.0,3.0,3.0,4.0,1.0,1.0,,8.0,15.0,,,,1.0,,87.0
42,"McMahon, Scott",22,8,7,29,,,,6.0,7.0,1.0,1.0,1.0,4.0,1.0,,14.0,12.0,2.0,,5.0,,,95.0
39,"Pedersen, Cameron",3,2,,3,1,1.0,2.0,,,1.0,,3.0,,1.0,,1.0,1.0,1.0,2.0,4.0,,,82.0
20,"Petrie, Drew",7,1,2,9,2,,7.0,6.0,,1.0,2.0,2.0,3.0,1.0,,8.0,2.0,,,5.0,,1.0,100.0
3,"Rawlings, Brady",10,4,5,15,,,,5.0,4.0,4.0,1.0,,2.0,,,5.0,8.0,,,,,,100.0
21 ↑,"Richardson, Cameron",4,1,2,6,1,,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,4.0,,1.0,,,,35.0
9,"Swallow, Andrew",7,,6,13,,,,5.0,2.0,3.0,4.0,2.0,2.0,1.0,,8.0,6.0,,,1.0,,,81.0
25,"Tarrant, Robbie",6,2,2,8,,,,3.0,1.0,,,5.0,,4.0,,3.0,5.0,,,4.0,,,83.0
12,"Thomas, Lindsay",6,3,3,9,,,,6.0,,4.0,,1.0,1.0,,,5.0,4.0,2.0,,,,,87.0
16,"Thompson, Scott",8,6,7,15,,,,2.0,2.0,2.0,,4.0,1.0,2.0,,6.0,9.0,,,8.0,,,95.0
8,"Wells, Daniel",12,2,7,19,1,,2.0,5.0,1.0,4.0,5.0,2.0,1.0,1.0,,8.0,10.0,,,1.0,,1.0,82.0
7,"Ziebell, Jack",19,,8,27,1,,,6.0,3.0,5.0,13.0,5.0,1.0,1.0,,20.0,6.0,,,2.0,,1.0,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,55,110,300,13,8.0,48.0,82.0,30.0,46.0,47.0,58.0,26.0,26.0,1.0,145.0,144.0,7.0,5.0,42.0,1.0,6.0,
Opposition,Opposition,224,64,118,342,15,13.0,61.0,81.0,28.0,54.0,48.0,61.0,26.0,25.0,5.0,164.0,161.0,15.0,13.0,48.0,1.0,7.0,
