St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Allen, Tim",5,2,7,12,3,,1.0,,,,,,,1.0,,,,,,,,,
30,"Bingham, Lawrence",3,2,8,11,,,3.0,1.0,,,,,,,,,,,,,,,
18,"Bowey, Brett",12,4,10,22,,,,1.0,,,,,1.0,,,,,,,,,,
3,"Burke, Nathan",14,2,10,24,,,,4.0,,,,,1.0,2.0,,,,,,,,,
15,"Coghlan, Frank",6,2,5,11,1,2.0,,2.0,,,,,,1.0,,,,,,,,,
46,"Cummings, Steven",7,3,8,15,,,,6.0,,,,,2.0,1.0,,,,,,,,,
8,"Devonport, Craig",21,5,6,27,2,1.0,,4.0,,,,,2.0,,,,,,,,,,
16,"Fletcher, Adrian",6,,4,10,,,,,,,,,1.0,,,,,,,,,,
2,"Frawley, Danny",2,2,5,7,,,,2.0,,,,,1.0,,,,,,,,,,
27,"Greig, Dean",12,3,8,20,,,,3.0,,,,,1.0,1.0,,,,,,,,,
35,"Harvey, Robert",16,6,10,26,1,1.0,,,,,,,,1.0,,,,,,,,,
52,"Kickett, Dale",12,2,7,19,2,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
23,"Loewe, Stewart",14,8,4,18,6,6.0,1.0,,,,,,1.0,,3.0,,,,,,,,
5,"McAdam, Gilbert",12,2,7,19,1,3.0,,,,,,,3.0,,,,,,,,,,
12,"Morris, Russell",11,4,4,15,,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,
1,"Newport, Stephen",9,1,4,13,,,,4.0,,,,,1.0,3.0,,,,,,,,,
41,"Pekin, Tim",11,6,12,23,,,,3.0,,,,,3.0,,,,,,,,,,
31,"Shanahan, Jamie",5,2,2,7,,,,2.0,,,,,,2.0,,,,,,,,,
9,"Vidovic, Lazar",5,4,6,11,1,,10.0,,,,,,1.0,2.0,,,,,,,,,
7,"Winmar, Nicky",14,6,7,21,1,1.0,,3.0,,,,,,4.0,2.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,66,134,331,18,18.0,16.0,38.0,,,,,21.0,21.0,5.0,,,,,,,,
Opposition,Opposition,200,43,96,296,19,15.0,36.0,26.0,,,,,21.0,21.0,1.0,,,,,,,,
