Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",27y 109d,132 (49-1-82 37.50%),105 (0.80),77 (42-0-35 54.55%),92 (1.19)
33,"Barlow, Kris",28y 328d,65 (33-0-32 50.77%),54 (0.83),←,
32,"Brown, Campbell",18y 284d,1 (0-0-1 0.00%),,←,
39,"Campbell, Robert",20y 6d,6 (4-0-2 66.67%),,←,
17,"Chick, Daniel",26y 118d,138 (68-2-68 50.00%),145 (1.05),←,
24,"Cox, Simon",25y 134d,68 (32-0-36 47.06%),29 (0.43),10 (5-0-5 50.00%),5 (0.50)
9,"Crawford, Shane",27y 272d,189 (95-2-92 50.79%),159 (0.84),←,
19,"Dixon, Ben",24y 359d,105 (57-1-47 54.76%),156 (1.49),←,
34,"Graham, Mark",29y 87d,175 (81-2-92 46.86%),54 (0.31),←,
29,"Greene, Steven",20y 134d,16 (7-0-9 43.75%),8 (0.50),←,
3,"Hay, Jonathan",22y 299d,93 (45-1-47 48.92%),10 (0.11),←,
15,"Hodge, Luke",17y 358d,4 (3-0-1 75.00%),3 (0.75),←,
2,"Holland, Nick",27y 314d,140 (65-2-73 47.14%),207 (1.48),←,
12,"Lonie, Nathan",19y 96d,11 (2-0-9 18.18%),7 (0.64),←,
7,"McCabe, Luke",25y 302d,127 (61-1-65 48.43%),12 (0.09),←,
28,"Mitchell, Sam",19y 239d,2 (1-0-1 50.00%),,←,
20,"Rawlings, Jade",24y 242d,83 (41-0-42 49.40%),26 (0.31),←,
52,"Rehn, Shaun",30y 295d,157 (85-1-71 54.46%),61 (0.39),23 (13-0-10 56.52%),6 (0.26)
11,"Smith, Joel",25y 36d,121 (62-1-58 51.65%),71 (0.59),63 (33-1-29 53.17%),20 (0.32)
38,"Stone, Nick",20y 250d,4 (2-0-2 50.00%),,←,
4,"Tallis, Rayden",26y 364d,127 (60-0-67 47.24%),17 (0.13),←,
21,"Vandenberg, Richard",25y 145d,52 (24-1-27 47.12%),20 (0.38),←,
Totals,Totals,24y 134d,1816 (877-15-924 48.29%),1144 (0.63),,
C,"Schwab, Peter",41y 259d,59 (32-0-27 54.24%),,←,
