Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",26y 331d,103 (48-0-55 46.60%),32 (0.31),←,
14,"Birchall, Grant",20y 110d,48 (28-0-20 58.33%),5 (0.10),←,
30,"Brown, Campbell",24y 263d,104 (47-0-57 45.19%),38 (0.37),←,
39,"Campbell, Robert",25y 350d,86 (44-0-42 51.16%),21 (0.24),←,
9,"Crawford, Shane",33y 251d,296 (146-2-148 49.66%),220 (0.74),←,
24,"Croad, Trent",28y 69d,207 (97-1-109 47.10%),189 (0.91),169 (77-1-91 45.86%),129 (0.76)
31,"Dew, Stuart",28y 273d,184 (106-3-75 58.42%),248 (1.35),4 (4-0-0 100.00%),3 (0.75)
8,"Ellis, Xavier",20y 79d,21 (16-0-5 76.19%),4 (0.19),←,
23,"Franklin, Lance",21y 108d,64 (31-0-33 48.44%),167 (2.61),←,
27,"Gilham, Stephen",23y 258d,37 (26-0-11 70.27%),1 (0.03),36 (26-0-10 72.22%),1 (0.03)
18,"Guerra, Brent",25y 354d,143 (99-0-44 69.23%),89 (0.62),47 (30-0-17 63.83%),6 (0.13)
4,"Ladson, Rick",24y 89d,82 (37-0-45 45.12%),35 (0.43),←,
3,"Lewis, Jordan",22y 23d,68 (32-0-36 47.06%),22 (0.32),←,
21,"McGlynn, Ben",22y 285d,28 (17-0-11 60.71%),19 (0.68),←,
5,"Mitchell, Sam",25y 218d,116 (54-0-62 46.55%),19 (0.16),←,
7,"Osborne, Michael",25y 293d,84 (36-0-48 42.86%),37 (0.44),←,
33,"Rioli, Cyril",18y 308d,8 (8-0-0 100.00%),10 (1.25),←,
2,"Roughead, Jarryd",21y 115d,66 (34-0-32 51.52%),85 (1.29),←,
12,"Sewell, Brad",24y 105d,72 (33-0-39 45.83%),9 (0.13),←,
13,"Taylor, Simon",25y 273d,56 (28-0-28 50.00%),13 (0.23),←,
6,"Williams, Mark",25y 34d,81 (31-0-50 38.27%),193 (2.38),←,
11,"Young, Clinton",22y 91d,52 (29-0-23 55.77%),19 (0.37),←,
Totals,Totals,24y 161d,2006 (1027-6-973 51.20%),1475 (0.74),,
C,"Clarkson, Alastair",40y 20d,76 (36-0-40 47.37%),,←,
