Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bail, Rohan",10,5,4,14,1,,,8.0,,5.0,1.0,1.0,,1.0,,8.0,7.0,,,2.0,,1.0,82.0
10,"Byrnes, Shannon",14,8,9,23,3,1.0,,3.0,3.0,3.0,4.0,1.0,,,2.0,12.0,11.0,2.0,2.0,2.0,,1.0,82.0
11,"Clark, Mitch",6,4,3,9,1,1.0,2.0,1.0,,1.0,,3.0,1.0,2.0,,5.0,3.0,2.0,2.0,,5.0,1.0,71.0
36 ↑,"Davey, Aaron",5,1,,5,2,,,1.0,,,,,,,,,3.0,,1.0,,,,30.0
32,"Evans, Michael",15,7,5,20,3,1.0,,3.0,,6.0,2.0,1.0,4.0,,,10.0,12.0,1.0,1.0,1.0,,1.0,72.0
8,"Frawley, James",10,4,7,17,,,,5.0,3.0,2.0,,2.0,,1.0,,5.0,11.0,,,5.0,1.0,,100.0
20,"Garland, Colin",11,5,13,24,,,,2.0,2.0,2.0,1.0,2.0,1.0,,,8.0,14.0,2.0,,7.0,1.0,,100.0
37,"Gawn, Max",3,6,10,13,2,,13.0,2.0,,1.0,1.0,,1.0,,,5.0,8.0,3.0,2.0,3.0,,1.0,75.0
31,"Grimes, Jack",17,7,12,29,,1.0,,7.0,4.0,2.0,5.0,1.0,1.0,,,12.0,17.0,,,,2.0,,85.0
38,"Howe, Jeremy",9,7,4,13,4,1.0,,2.0,1.0,3.0,2.0,3.0,1.0,1.0,,8.0,6.0,4.0,4.0,1.0,,1.0,89.0
40,"Jamar, Mark",6,3,10,16,1,,31.0,5.0,,1.0,6.0,,2.0,,,10.0,7.0,1.0,1.0,3.0,,,83.0
39,"Jetta, Neville",7,,5,12,,,,6.0,2.0,,,6.0,1.0,3.0,,5.0,6.0,,,2.0,1.0,1.0,93.0
45,"Jones, Matt",9,5,12,21,,,,7.0,,3.0,5.0,3.0,1.0,1.0,,9.0,13.0,,1.0,,1.0,1.0,74.0
2,"Jones, Nathan",16,2,12,28,1,,,3.0,1.0,8.0,3.0,3.0,3.0,1.0,3.0,10.0,19.0,,,1.0,1.0,2.0,84.0
25,"McDonald, Tom",8,3,8,16,,,,2.0,4.0,2.0,,2.0,,1.0,,6.0,11.0,1.0,,6.0,,1.0,100.0
21,"Pedersen, Cameron",4,4,4,8,2,1.0,3.0,6.0,,2.0,,3.0,,3.0,,2.0,5.0,2.0,2.0,2.0,,,92.0
12,"Sylvia, Colin",13,4,6,19,1,1.0,1.0,5.0,,9.0,4.0,1.0,3.0,1.0,,9.0,10.0,1.0,,1.0,2.0,2.0,90.0
35,"Tapscott, Luke",8,4,3,11,,1.0,,1.0,,4.0,1.0,,3.0,,,6.0,6.0,2.0,,1.0,,3.0,75.0
46,"Terlich, Dean",12,3,4,16,,1.0,,2.0,2.0,2.0,1.0,,1.0,,,3.0,13.0,,,2.0,,,93.0
9,"Trengove, Jack",15,4,7,22,1,1.0,,10.0,,2.0,4.0,3.0,2.0,3.0,,11.0,12.0,,1.0,,,,83.0
7 ↓,"Viney, Jack",3,,2,5,,,,2.0,,,,3.0,,1.0,,3.0,2.0,,,,,,49.0
4,"Watts, Jack",9,1,10,19,,,,2.0,3.0,,,2.0,1.0,,,9.0,8.0,1.0,,2.0,,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,87,150,360,22,12.0,50.0,85.0,25.0,58.0,40.0,40.0,26.0,19.0,5.0,156.0,204.0,22.0,17.0,41.0,14.0,16.0,
Opposition,Opposition,192,56,182,374,15,13.0,35.0,55.0,36.0,45.0,40.0,60.0,20.0,26.0,1.0,155.0,209.0,6.0,5.0,51.0,17.0,7.0,
