Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Anderson, Stuart",6,4,3,9,,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,
44,"Bandy, Daniel",6,9,10,16,1,,6.0,,1.0,2.0,3.0,3.0,,,,,,,,,,,
32,"Bond, Chris",9,1,7,16,,,,2.0,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,
24,"Burton, Matthew",9,6,5,14,1,,31.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,
42,"Callaghan, Craig",15,1,5,20,,,,5.0,4.0,3.0,4.0,,4.0,,,,,,,,,,
13,"Chisholm, Scott",5,5,10,15,1,,,2.0,,4.0,,1.0,,1.0,,,,,,,,,
31,"Clement, James",10,11,3,13,5,4.0,,2.0,,2.0,,,,2.0,1.0,,,,,,,,
41,"Clucas, Matthew",8,5,1,9,,,,,,5.0,,,1.0,1.0,,,,,,,,,
19,"Dhurrkay, Gary",9,3,2,11,2,2.0,,,,3.0,,,1.0,1.0,,,,,,,,,
12,"Dodd, Brad",14,10,11,25,1,1.0,,1.0,2.0,6.0,2.0,1.0,4.0,,,,,,,,,,
2,"Fletcher, Adrian",16,3,13,29,,,,3.0,,4.0,7.0,2.0,2.0,4.0,,,,,,,,,
37,"Gale, Mark",15,7,7,22,,,,3.0,1.0,2.0,1.0,,1.0,,,,,,,,,,
3,"Harding, Greg",12,2,6,18,,,,3.0,2.0,3.0,,1.0,1.0,2.0,,,,,,,,,
21,"Hargraves, Daniel",2,,1,3,,1.0,,,,,,1.0,1.0,,,,,,,,,,
9,"Mann, Peter",12,11,8,20,,2.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,3.0,,,,,,,,,
43,"McGovern, Andrew",11,7,6,17,,,,,4.0,,,1.0,1.0,,,,,,,,,,
8,"McManus, Shaun",16,3,5,21,2,,,5.0,,3.0,4.0,2.0,1.0,,,,,,,,,,
25,"Norrish, Jason",7,4,4,11,,,,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,
10,"OReilly, Stephen",2,1,1,3,,,,,1.0,,,1.0,,,,,,,,,,,
23,"Parker, Shane",5,4,2,7,,,,2.0,3.0,,,1.0,,1.0,,,,,,,,,
15,"Sinclair, Jess",13,9,4,17,,2.0,,4.0,,3.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,
4,"Wills, Andrew",15,6,3,18,1,1.0,,2.0,1.0,4.0,1.0,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,112,117,334,14,16.0,38.0,41.0,25.0,57.0,26.0,24.0,24.0,21.0,6.0,,,,,,,,
Opposition,Opposition,179,77,105,284,11,10.0,18.0,33.0,38.0,39.0,24.0,16.0,21.0,24.0,,,,,,,,,
