Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
21,"Barlow, Michael",27y 241d,108 (73-1-34 68.06%),70 (0.65),←,
17,"Crozier, Hayden",21y 235d,32 (20-0-12 62.50%),25 (0.78),←,
9,"de Boer, Matt",25y 159d,129 (75-1-53 58.53%),44 (0.34),←,
7,"Fyfe, Nat",23y 332d,109 (71-1-37 65.60%),94 (0.86),←,
12,"Griffin, Jonathon",29y 214d,74 (41-0-33 55.41%),23 (0.31),33 (20-0-13 60.61%),16 (0.48)
32,"Hill, Stephen",25y 107d,147 (87-0-60 59.18%),97 (0.66),←,
5,"Ibbotson, Garrick",27y 154d,146 (79-1-66 54.45%),21 (0.14),←,
37,"Johnson, Michael",30y 300d,201 (113-1-87 56.47%),62 (0.31),←,
23,"Mayne, Chris",26y 287d,146 (89-1-56 61.30%),174 (1.19),←,
16,"Mundy, David",30y 27d,229 (130-1-98 56.99%),92 (0.40),←,
13,"Mzungu, Tendai",29y 169d,92 (57-1-34 62.50%),53 (0.58),←,
27,"Neale, Lachie",22y 84d,65 (43-0-22 66.15%),32 (0.49),←,
29,"Pavlich, Matthew",33y 228d,332 (165-0-167 49.70%),665 (2.00),←,
25,"Pearce, Alex",20y 68d,11 (9-0-2 81.82%),2 (0.18),←,
6,"Pearce, Danyle",29y 131d,222 (109-2-111 49.55%),116 (0.52),68 (50-1-17 74.26%),40 (0.59)
31,"Sandilands, Aaron",32y 253d,235 (133-0-102 56.60%),89 (0.38),←,
11,"Sheridan, Tom",21y 292d,33 (25-0-8 75.76%),13 (0.39),←,
36,"Silvagni, Alex",27y 321d,48 (27-1-20 57.29%),10 (0.21),←,
34,"Spurr, Lee",28y 20d,78 (60-1-17 77.56%),5 (0.06),←,
8,"Suban, Nick",25y 99d,124 (73-1-50 59.27%),51 (0.41),←,
33,"Sutcliffe, Cam",23y 85d,64 (48-1-15 75.78%),14 (0.22),←,
10,"Walters, Michael",24y 221d,69 (48-1-20 70.29%),133 (1.93),←,
Totals,Totals,26y 249d,2694 (1575-15-1104 58.46%),1885 (0.70),,
C,"Lyon, Ross",48y 281d,213 (141-5-67 67.37%),,92 (65-1-26 71.20%),
