Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
41,"Butts, Jordon",21y 234d,24 (8-0-16 33.33%),,←,
15,"Cook, Brayden",19y 35d,3 (1-0-2 33.33%),,←,
40,"Davis, Ben",24y 95d,6 (1-0-5 16.67%),1 (0.17),←,
39,"Doedee, Tom",24y 174d,51 (18-0-33 35.29%),3 (0.06),←,
32,"Fogarty, Darcy",21y 331d,41 (13-0-28 31.71%),50 (1.22),←,
22,"Frampton, Billy",24y 275d,18 (7-0-11 38.89%),11 (0.61),15 (6-0-9 40.00%),7 (0.47)
44,"Gollant, Lachlan",19y 344d,1 (1-0-0 100.00%),1 (1.00),←,
1,"Jones, Chayce",21y 220d,38 (8-0-30 21.05%),10 (0.26),←,
2,"Keays, Ben",24y 180d,68 (16-0-52 23.53%),26 (0.38),38 (10-0-28 26.32%),15 (0.39)
29,"Laird, Rory",27y 236d,182 (94-1-87 51.92%),18 (0.10),←,
27,"Lynch, Tom",30y 341d,164 (90-1-73 55.18%),203 (1.24),158 (86-1-71 54.75%),199 (1.26)
14,"Mackay, David",33y 28d,248 (136-1-111 55.04%),68 (0.27),←,
23,"McAdam, Shane",26y 86d,28 (9-0-19 32.14%),37 (1.32),←,
25,"McHenry, Ned",21y 40d,29 (7-0-22 24.14%),11 (0.38),←,
36,"McPherson, Andrew",22y 63d,27 (8-0-19 29.63%),,←,
4,"Murphy, Lachlan",22y 261d,59 (23-0-36 38.98%),47 (0.80),←,
31,"Rowe, James",21y 339d,19 (6-0-13 31.58%),15 (0.79),←,
26,"Schoenberg, Harry",20y 182d,30 (10-0-20 33.33%),13 (0.43),←,
11,"Seedsman, Paul",29y 212d,132 (63-1-68 48.11%),66 (0.50),83 (36-1-46 43.98%),49 (0.59)
9,"Sloane, Rory",31y 158d,229 (123-1-105 53.93%),130 (0.57),←,
33,"Smith, Brodie",29y 220d,204 (109-1-94 53.68%),64 (0.31),←,
45,"Strachan, Kieran",25y 321d,3 (1-0-2 33.33%),,←,
7,"Thilthorpe, Riley",19y 46d,14 (3-0-11 21.43%),18 (1.29),←,
Totals,Totals,24y 192d,1618 (755-6-857 46.66%),792 (0.49),,
C,"Nicks, Matthew",46y 101d,39 (10-0-29 25.64%),,←,
