Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
24,"Bews, Jed",21y 145d,13 (8-0-5 61.54%),1 (0.08),←,
46,"Blicavs, Mark",24y 41d,51 (35-0-16 68.63%),14 (0.27),←,
23,"Caddy, Josh",22y 222d,64 (31-0-33 48.44%),43 (0.67),40 (28-0-12 70.00%),26 (0.65)
19,"Clark, Mitch",27y 201d,102 (36-2-64 36.27%),108 (1.06),5 (2-0-3 40.00%),11 (2.20)
5,"Cockatoo, Nakia",18y 197d,5 (2-0-3 40.00%),1 (0.20),←,
18,"Cowan, Josh",24y 53d,4 (4-0-0 100.00%),1 (0.25),←,
22,"Duncan, Mitch",23y 332d,106 (79-0-27 74.53%),91 (0.86),←,
44,"Enright, Corey",33y 236d,294 (195-2-97 66.67%),62 (0.21),←,
28,"Gregson, Cory",18y 246d,6 (3-0-3 50.00%),5 (0.83),←,
29,"Guthrie, Cameron",22y 262d,70 (48-0-22 68.57%),12 (0.17),←,
26,"Hawkins, Tom",26y 291d,152 (116-0-36 76.32%),295 (1.94),←,
20,"Johnson, Steve",31y 308d,239 (171-2-66 71.97%),427 (1.79),←,
39,"Kersten, Shane",22y 54d,11 (9-0-2 81.82%),11 (1.00),←,
11,"Lang, Darcy",19y 168d,7 (4-0-3 57.14%),4 (0.57),←,
13,"Lonergan, Tom",30y 356d,150 (111-1-38 74.33%),52 (0.35),←,
32,"Motlop, Steven",24y 57d,73 (49-0-24 67.12%),96 (1.32),←,
21,"Murdoch, Jordan",23y 46d,46 (33-0-13 71.74%),38 (0.83),←,
25,"Rivers, Jared",30y 202d,186 (79-3-104 43.28%),18 (0.10),36 (25-0-11 69.44%),
14,"Selwood, Joel",26y 347d,190 (150-0-40 78.95%),117 (0.62),←,
1,"Stanley, Rhys",24y 158d,62 (23-0-39 37.10%),43 (0.69),4 (2-0-2 50.00%),3 (0.75)
7,"Taylor, Harry",28y 330d,165 (127-0-38 76.97%),40 (0.24),←,
40,"Thurlow, Jackson",21y 41d,14 (8-0-6 57.14%),5 (0.36),←,
Totals,Totals,24y 328d,2010 (1321-10-679 65.72%),1484 (0.74),,
C,"Scott, Chris",39y 5d,103 (76-0-27 73.79%),,←,
