Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",31y 27d,166 (93-1-72 56.33%),249 (1.50),←,
5,"Cerra, Adam",18y 309d,19 (8-0-11 42.11%),7 (0.37),←,
36,"Cox, Brennan",19y 364d,24 (7-0-17 29.17%),22 (0.92),←,
4,"Darcy, Sean",20y 61d,13 (3-0-10 23.08%),3 (0.23),←,
44,"Duman, Taylin",20y 116d,8 (3-0-5 37.50%),,←,
42,"Giro, Stefan",19y 155d,9 (4-0-5 44.44%),3 (0.33),←,
28,"Grey, Brady",23y 23d,19 (9-0-10 47.37%),11 (0.58),←,
9,"Hill, Bradley",25y 34d,125 (85-0-40 68.00%),72 (0.58),30 (11-0-19 36.67%),14 (0.47)
37,"Johnson, Michael",33y 296d,242 (127-1-114 52.69%),68 (0.28),←,
22,"Kersten, Shane",25y 150d,64 (39-0-25 60.94%),67 (1.05),27 (11-0-16 40.74%),26 (0.96)
26,"Langdon, Ed",22y 192d,44 (16-0-28 36.36%),24 (0.55),←,
23,"McCarthy, Cam",23y 133d,55 (25-0-30 45.45%),80 (1.45),34 (13-0-21 38.24%),44 (1.29)
16,"Mundy, David",33y 23d,292 (151-1-140 51.88%),127 (0.43),←,
27,"Neale, Lachie",25y 80d,133 (65-0-68 48.87%),66 (0.50),←,
43,"Nyhuis, Ryan",21y 340d,11 (6-0-5 54.55%),5 (0.45),←,
25,"Pearce, Alex",23y 64d,40 (16-0-24 40.00%),3 (0.08),←,
38,"Ryan, Luke",22y 187d,31 (10-0-21 32.26%),2 (0.06),←,
11,"Sheridan, Tom",24y 288d,79 (40-0-39 50.63%),30 (0.38),←,
39,"Switkowski, Sam",21y 265d,1 (1-0-0 100.00%),,←,
20,"Taberner, Matthew",25y 56d,60 (29-0-31 48.33%),61 (1.02),←,
10,"Walters, Michael",27y 217d,128 (66-1-61 51.95%),221 (1.73),←,
14,"Wilson, Nathan",25y 217d,96 (47-2-47 50.00%),17 (0.18),19 (7-0-12 36.84%),1 (0.05)
Totals,Totals,24y 97d,1659 (850-6-803 51.24%),1138 (0.69),,
C,"Lyon, Ross",51y 277d,282 (163-5-114 58.69%),,161 (87-1-73 54.35%),
