Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",7,2.0,6.0,13,,,6.0,,3.0,2.0,1.0,1.0,,,,6,7,,,,,,
40,"Bootsma, Brad",13,2.0,6.0,19,,1.0,,,2.0,3.0,4.0,3.0,1.0,1.0,,9,9,,1.0,,,,
30,"Brown, Leigh",6,4.0,,6,,,,1.0,3.0,2.0,,3.0,,1.0,,1,5,,,2.0,,,
31,"Clement, James",12,3.0,2.0,14,1.0,,,1.0,6.0,1.0,,4.0,3.0,1.0,,3,8,,,,,,
10,"Cook, Troy",17,7.0,11.0,28,,1.0,,3.0,1.0,7.0,4.0,5.0,,,,12,16,,,1.0,1.0,,
12,"Dodd, Brad",12,3.0,7.0,19,,,,2.0,2.0,3.0,4.0,6.0,,1.0,,6,13,,,,,,
18,"Fewster, Brendon",3,3.0,2.0,5,,,4.0,2.0,,1.0,,,,,,1,4,,,2.0,1.0,,
2,"Fletcher, Adrian",12,6.0,11.0,23,,,1.0,2.0,1.0,3.0,6.0,3.0,1.0,2.0,,10,13,1.0,,5.0,,,
35,"Gale, Mark",3,3.0,4.0,7,,,,,,,,1.0,,,,3,4,,,2.0,,,
3,"Harding, Greg",8,4.0,4.0,12,,,,1.0,3.0,1.0,,2.0,,,,3,9,,,,,,
4,"Hasleby, Paul",17,8.0,10.0,27,1.0,,,1.0,1.0,10.0,7.0,2.0,1.0,2.0,,9,19,1.0,,3.0,,,
17,"Holland, Brodie",5,3.0,6.0,11,,1.0,,,,1.0,,4.0,,,,8,3,,1.0,,,,
28,"Koops, Steven",9,1.0,2.0,11,1.0,,,5.0,,7.0,,3.0,3.0,2.0,,9,3,1.0,,,,,
21,"Longmuir, Troy",11,3.0,3.0,14,2.0,,,2.0,,5.0,4.0,,2.0,,,7,7,,,,,,
8,"McManus, Shaun",3,1.0,,3,,,,1.0,,1.0,,1.0,,,,1,2,,,,,,
16,"Michael, Clem",3,,6.0,9,,,13.0,,,,6.0,1.0,,,,5,2,,,2.0,,,
6,"Modra, Tony",7,3.0,1.0,8,2.0,,,,,2.0,,3.0,1.0,,,6,1,3.0,2.0,1.0,,,
25,"Norrish, Jason",3,2.0,4.0,7,,,,2.0,,1.0,,,,1.0,,2,5,,,2.0,,,
23,"Parker, Shane",14,3.0,4.0,18,,,,1.0,8.0,,1.0,2.0,2.0,,,7,7,,,2.0,,,
29,"Pavlich, Matthew",12,10.0,8.0,20,,,,4.0,2.0,,,2.0,,2.0,,5,13,3.0,,1.0,1.0,,
19,"Walker, James",14,3.0,6.0,20,,,,3.0,4.0,,1.0,3.0,2.0,1.0,,8,12,,,,,,
26,"Waterhouse, Clive",11,6.0,3.0,14,4.0,3.0,,2.0,,3.0,,2.0,2.0,3.0,,10,4,4.0,3.0,2.0,,,
Totals,Totals,202,80.0,106.0,308,11.0,6.0,24.0,33.0,36.0,53.0,38.0,51.0,18.0,17.0,,131,166,13.0,7.0,25.0,3.0,,
Opposition,Opposition,239,94.0,117.0,356,22.0,13.0,39.0,36.0,39.0,65.0,41.0,36.0,17.0,18.0,6.0,148,201,8.0,13.0,25.0,2.0,,
