Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
24,"Biggs, Shane",25y 50d,41 (27-0-14 65.85%),7 (0.17),35 (24-0-11 68.57%),7 (0.20)
4,"Bontempelli, Marcus",20y 305d,62 (36-0-26 58.06%),58 (0.94),←,
5,"Boyd, Matthew",34y 28d,281 (140-2-139 50.18%),83 (0.30),←,
17,"Boyd, Tom",21y 33d,37 (21-0-16 56.76%),34 (0.92),28 (18-0-10 64.29%),26 (0.93)
12,"Cordy, Zaine",19y 333d,10 (7-0-3 70.00%),7 (0.70),←,
6,"Dahlhaus, Luke",24y 34d,114 (53-0-61 46.49%),95 (0.83),←,
35,"Daniel, Caleb",20y 79d,33 (23-0-10 69.70%),17 (0.52),←,
29,"Dickson, Tory",28y 364d,78 (39-0-39 50.00%),135 (1.73),←,
20,"Dunkley, Josh",19y 259d,16 (12-0-4 75.00%),9 (0.56),←,
30,"Hamling, Joel",23y 168d,22 (15-0-7 68.18%),,←,
7,"Hunter, Lachie",21y 286d,61 (33-0-28 54.10%),26 (0.43),←,
39,"Johannisen, Jason",23y 321d,63 (31-0-32 49.21%),18 (0.29),←,
21,"Liberatore, Tom",24y 131d,97 (39-0-58 40.21%),32 (0.33),←,
11,"Macrae, Jack",22y 52d,76 (40-0-36 52.63%),19 (0.25),←,
16,"McLean, Toby",20y 237d,18 (14-0-4 77.78%),15 (0.83),←,
38,"Morris, Dale",33y 270d,229 (126-2-101 55.46%),3 (0.01),←,
42,"Picken, Liam",30y 54d,175 (87-0-88 49.71%),60 (0.34),←,
18,"Roberts, Fletcher",23y 113d,36 (19-0-17 52.78%),,←,
23,"Roughead, Jordan",25y 326d,112 (53-0-59 47.32%),24 (0.21),←,
14,"Smith, Clay",23y 136d,46 (18-0-28 39.13%),34 (0.74),←,
9,"Stringer, Jake",22y 152d,72 (39-0-33 54.17%),135 (1.88),←,
10,"Wood, Easton",27y 20d,106 (57-0-49 53.77%),15 (0.14),←,
Totals,Totals,24y 137d,1785 (929-4-852 52.04%),826 (0.46),,
C,"Beveridge, Luke",46y 32d,48 (32-0-16 66.67%),,←,
