Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",8,2,4,12,,3.0,,2.0,,3.0,3.0,4.0,,1.0,,8.0,5.0,,,1.0,1.0,,
14,"Anderson, Brady",5,3,4,9,,,,,3.0,,,,,,,3.0,5.0,,,2.0,,,
11,"Archer, Glenn",12,8,2,14,,,,4.0,7.0,,1.0,1.0,,1.0,,8.0,6.0,2.0,,5.0,,,
26,"Bell, Peter",12,,9,21,1,,,2.0,,3.0,3.0,3.0,3.0,1.0,,8.0,13.0,,,1.0,,,
12,"Blakey, John",15,3,9,24,,,,1.0,4.0,3.0,5.0,1.0,3.0,,,12.0,13.0,1.0,,2.0,,,
22,"Burton, Matthew",2,3,9,11,1,,33.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,6.0,5.0,2.0,2.0,1.0,,,
17,"Calthorpe, David",3,,5,8,1,,,1.0,,2.0,1.0,1.0,1.0,,,6.0,3.0,,,1.0,1.0,,
18,"Carey, Wayne",18,12,6,24,4,1.0,,3.0,1.0,3.0,,4.0,3.0,,2.0,17.0,7.0,10.0,5.0,2.0,3.0,,
23,"Clayton, Shane",8,6,6,14,,,,,3.0,3.0,1.0,1.0,,,,5.0,10.0,,,1.0,,,
19,"Dhurrkay, Gary",7,2,2,9,,2.0,,2.0,,1.0,,,,,,4.0,5.0,,,,,,
6,"Grant, Shannon",14,4,3,17,3,,,,2.0,4.0,1.0,3.0,2.0,3.0,,5.0,10.0,,1.0,2.0,,,
29,"Harvey, Brent",19,5,7,26,,2.0,,5.0,2.0,6.0,8.0,1.0,,1.0,3.0,7.0,20.0,,,2.0,1.0,,
21,"Hewitt, Evan",4,3,1,5,1,,1.0,,,1.0,,,,,,2.0,3.0,1.0,1.0,,,,
34,"King, David",13,2,8,21,2,,,1.0,1.0,3.0,6.0,5.0,,1.0,1.0,10.0,9.0,,,2.0,8.0,,
27,"Lange, Adam",5,3,4,9,1,,,3.0,,4.0,,,,,,5.0,4.0,1.0,1.0,3.0,,,
35,"Makepeace, Troy",8,2,3,11,,1.0,,1.0,,5.0,1.0,,,,,5.0,5.0,,,2.0,,,
4,"Martyn, Mick",10,3,1,11,,,,,2.0,2.0,1.0,2.0,1.0,1.0,,7.0,4.0,1.0,,,1.0,,
5,"McCartney, Jason",9,4,2,11,,,2.0,1.0,3.0,1.0,,2.0,1.0,1.0,,6.0,5.0,1.0,,2.0,,,
28,"Pickett, Byron",8,3,5,13,,,,3.0,5.0,,,3.0,,2.0,,5.0,6.0,,,2.0,5.0,,
13,"Pike, Martin",7,4,5,12,1,,,4.0,1.0,3.0,,1.0,,2.0,,8.0,4.0,1.0,1.0,3.0,2.0,,
7,"Simpson, Adam",23,4,2,25,1,,,5.0,3.0,4.0,5.0,1.0,1.0,,,8.0,16.0,,,5.0,,,
36,"Watt, Shannon",5,4,4,9,1,1.0,2.0,,,1.0,1.0,,1.0,,,6.0,2.0,3.0,1.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,80,101,316,17,12.0,38.0,40.0,38.0,53.0,38.0,36.0,17.0,15.0,6.0,151.0,160.0,23.0,12.0,39.0,22.0,,
Opposition,Opposition,213,96,137,350,11,16.0,18.0,25.0,33.0,56.0,29.0,42.0,15.0,17.0,,145.0,208.0,11.0,17.0,15.0,9.0,,
