Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",31y 206d,169 (95-1-73 56.51%),602 (3.56),163 (90-1-72 55.52%),592 (3.63)
3,"Bairstow, Mark",29y 275d,114 (70-1-43 61.84%),143 (1.25),←,
27,"Bews, Andrew",28y 280d,194 (102-1-91 52.84%),132 (0.68),←,
16,"Brownless, Bill",26y 87d,132 (72-1-59 54.92%),330 (2.50),←,
7,"Couch, Paul",28y 280d,169 (96-0-73 56.80%),142 (0.84),←,
28,"Darcy, Tim",29y 100d,142 (76-0-66 53.52%),63 (0.44),←,
14,"Handley, Steven",22y 276d,29 (20-0-9 68.97%),13 (0.45),←,
42,"Hickmott, Adrian",21y 26d,7 (5-0-2 71.43%),4 (0.57),←,
32,"Hocking, Garry",24y 199d,106 (61-1-44 58.02%),105 (0.99),←,
1,"Hocking, Steve",28y 97d,164 (88-0-76 53.66%),10 (0.06),←,
43,"Lynch, Paul",19y 189d,2 (2-0-0 100.00%),1 (0.50),←,
12,"Malakellis, Spiro",25y 2d,58 (36-0-22 62.07%),18 (0.31),←,
17,"McGrath, Tim",22y 200d,38 (25-0-13 65.79%),,31 (21-0-10 67.74%),
22,"Neeld, Mark",21y 286d,42 (24-0-18 57.14%),15 (0.36),←,
23,"Pickering, Liam",24y 228d,25 (11-0-14 44.00%),10 (0.40),3 (2-0-1 66.67%),2 (0.67)
15,"Riccardi, Peter",20y 129d,25 (18-0-7 72.00%),20 (0.80),←,
8,"Scott, Robert",24y 55d,108 (61-1-46 56.94%),140 (1.30),←,
25,"Steele, Darren",27y 12d,124 (51-1-72 41.53%),32 (0.26),5 (3-0-2 60.00%),1 (0.20)
26,"Stoneham, Barry",25y 75d,137 (78-1-58 57.30%),123 (0.90),←,
11,"Tudor, Leigh",23y 212d,10 (5-0-5 50.00%),9 (0.90),2 (2-0-0 100.00%),3 (1.50)
Totals,Totals,25y 88d,1795 (996-8-791 55.49%),1912 (1.07),,
C,"Blight, Malcolm",43y 68d,120 (70-0-50 58.33%),,104 (64-0-40 61.54%),
