Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
12,"Baguley, Mark",31y 88d,123 (55-1-67 45.12%),22 (0.18),←,
2,"Bellchambers, Tom",29y 39d,113 (50-2-61 45.13%),70 (0.62),←,
28,"Brown, Mitch",27y 354d,53 (25-0-28 47.17%),44 (0.83),38 (12-0-26 31.58%),35 (0.92)
32,"Colyer, Travis",26y 358d,86 (42-1-43 49.42%),54 (0.63),←,
49,"Dea, Matt",26y 308d,70 (27-1-42 39.29%),2 (0.03),39 (14-0-25 35.90%),1 (0.03)
10,"Francis, Aaron",21y 7d,9 (3-0-6 33.33%),3 (0.33),←,
9,"Goddard, Brendon",33y 89d,333 (182-4-147 55.26%),160 (0.48),128 (56-1-71 44.14%),56 (0.44)
35,"Guelfi, Matt",21y 3d,14 (9-0-5 64.29%),5 (0.36),←,
21,"Heppell, Dyson",26y 95d,150 (73-2-75 49.33%),53 (0.35),←,
26,"Hooker, Cale",29y 308d,174 (80-2-92 46.55%),82 (0.47),←,
18,"Hurley, Michael",28y 77d,159 (74-3-82 47.48%),108 (0.68),←,
4,"Langford, Kyle",21y 259d,46 (16-0-30 34.78%),25 (0.54),←,
43,"McDonald-Tipungwuti, Anthony",25y 117d,65 (26-0-39 40.00%),66 (1.02),←,
1,"McGrath, Andrew",20y 76d,40 (21-0-19 52.50%),6 (0.15),←,
45,"McKenna, Conor",22y 142d,50 (21-0-29 42.00%),17 (0.34),←,
7,"Merrett, Zach",22y 318d,102 (42-1-59 41.67%),36 (0.35),←,
23,"Myers, David",29y 48d,115 (60-0-55 52.17%),38 (0.33),←,
3,"Parish, Darcy",21y 23d,54 (19-0-35 35.19%),18 (0.33),←,
42,"Saad, Adam",24y 25d,69 (24-1-44 35.51%),3 (0.04),21 (11-0-10 52.38%),
5,"Smith, Devon",25y 89d,130 (49-2-79 38.46%),117 (0.90),21 (11-0-10 52.38%),17 (0.81)
25,"Stringer, Jake",24y 114d,108 (57-0-51 52.78%),190 (1.76),19 (9-0-10 47.37%),30 (1.58)
11,"Zaharakis, David",28y 177d,186 (83-2-101 45.16%),117 (0.63),←,
Totals,Totals,25y 274d,2249 (1038-22-1189 46.15%),1236 (0.55),,
C,"Worsfold, John",49y 326d,347 (175-2-170 50.72%),,66 (26-0-40 39.39%),
