0,1,2,3,4,5,6
←,"Round: 20 Venue: M.C.G. Date: Sun, 19-Aug-2001 2:10 PM Attendance: 26642","Round: 20 Venue: M.C.G. Date: Sun, 19-Aug-2001 2:10 PM Attendance: 26642","Round: 20 Venue: M.C.G. Date: Sun, 19-Aug-2001 2:10 PM Attendance: 26642","Round: 20 Venue: M.C.G. Date: Sun, 19-Aug-2001 2:10 PM Attendance: 26642","Round: 20 Venue: M.C.G. Date: Sun, 19-Aug-2001 2:10 PM Attendance: 26642",→
←,Hawthorn,4.1.25,8.1.49,11.4.70,12.7.79,→
←,Western Bulldogs,3.6.24,7.11.53,12.18.90,17.23.125,→
←,Qrt margin,HW by 1,WB by 4,WB by 20,WB by 46,→
←,Qrt scores,HW 25-24,WB 29-24,WB 37-21,WB 35-9,→
←,Field umpires,"Scott McLaren (144), Corin Rowe (43), Mathew James (39)","Scott McLaren (144), Corin Rowe (43), Mathew James (39)","Scott McLaren (144), Corin Rowe (43), Mathew James (39)","Scott McLaren (144), Corin Rowe (43), Mathew James (39)",→
