Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
16,"Bramble, Lachlan",23y 111d,8 (3-1-4 43.75%),,←,
42,"Brockman, Tyler",18y 259d,9 (3-1-5 38.89%),7 (0.78),←,
9,"Burgoyne, Shaun",38y 291d,405 (262-3-140 65.06%),302 (0.75),248 (165-3-80 67.14%),131 (0.53)
18,"Ceglar, Jonathon",30y 175d,99 (62-0-37 62.63%),43 (0.43),←,
8,"Frost, Sam",27y 345d,127 (47-1-79 37.40%),8 (0.06),36 (11-1-24 31.94%),
13,"Hanrahan, Oliver",22y 346d,27 (12-0-15 44.44%),16 (0.59),←,
15,"Hardwick, Blake",24y 184d,100 (47-1-52 47.50%),6 (0.06),←,
28,"Hartigan, Kyle",29y 274d,130 (70-1-59 54.23%),1 (0.01),17 (5-1-11 32.35%),
17,"Howe, Daniel",25y 247d,85 (44-2-39 52.94%),20 (0.24),←,
34,"Koschitzke, Jacob",21y 28d,18 (5-1-12 30.56%),25 (1.39),←,
2,"Lewis, Mitch",22y 298d,34 (11-1-22 33.82%),44 (1.29),←,
7,"McEvoy, Ben",32y 28d,242 (130-4-108 54.55%),99 (0.41),151 (79-2-70 52.98%),72 (0.48)
3,"Mitchell, Tom",28y 69d,148 (78-2-68 53.38%),70 (0.47),83 (36-2-45 44.58%),32 (0.39)
36,"Moore, Dylan",22y 4d,30 (9-1-20 31.67%),31 (1.03),←,
1,"Morrison, Harry",22y 269d,55 (24-0-31 43.64%),12 (0.22),←,
11,"Nash, Conor",23y 11d,27 (13-0-14 48.15%),12 (0.44),←,
23,"OBrien, Tim",27y 133d,95 (50-2-43 53.68%),73 (0.77),←,
10,"OMeara, Jaeger",27y 166d,121 (55-1-65 45.87%),61 (0.50),77 (37-1-39 48.70%),34 (0.44)
21,"Phillips, Tom",25y 93d,109 (57-3-49 53.67%),55 (0.50),20 (6-1-13 32.50%),11 (0.55)
14,"Scrimshaw, Jack",22y 338d,45 (15-0-30 33.33%),3 (0.07),41 (15-0-26 36.59%),3 (0.07)
26,"Shiels, Liam",30y 101d,240 (151-2-87 63.33%),86 (0.36),←,
20,"Wingard, Chad",28y 10d,192 (94-1-97 49.22%),271 (1.41),45 (18-0-27 40.00%),39 (0.87)
5,"Worpel, James",22y 196d,67 (29-1-37 44.03%),26 (0.39),←,
Totals,Totals,25y 363d,2413 (1271-29-1113 52.67%),1271 (0.53),,
C,"Clarkson, Alastair",53y 103d,388 (227-3-158 58.89%),,←,
