Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Amiss, Jye",4,3,2,6,2,,,1.0,,1.0,,2.0,2.0,2.0,,3.0,4.0,,1.0,4.0,,,72.0
15,"Bolton, Shai",11,,11,22,1,2.0,,1.0,,5.0,3.0,2.0,2.0,1.0,,11.0,11.0,,,,3.0,1.0,84.0
8,"Brayshaw, Andrew",17,4,20,37,,1.0,,5.0,5.0,8.0,6.0,,3.0,,3.0,17.0,19.0,1.0,,2.0,1.0,,86.0
5,"Chapman, Heath",5,2,2,7,,,,1.0,,3.0,,1.0,1.0,1.0,,1.0,6.0,,,3.0,,,74.0
6,"Clark, Jordan",17,6,10,27,,,,4.0,2.0,5.0,,4.0,,2.0,,5.0,20.0,,,3.0,,1.0,94.0
36,"Cox, Brennan",10,5,4,14,,,,1.0,4.0,,,4.0,1.0,2.0,,6.0,7.0,,,5.0,,,84.0
4,"Darcy, Sean",5,,3,8,,,36.0,5.0,,2.0,5.0,6.0,4.0,3.0,,5.0,3.0,,,4.0,,,79.0
37,"Draper, Josh",6,6,5,11,,,,,3.0,2.0,1.0,2.0,,1.0,,3.0,8.0,1.0,,3.0,,,79.0
43 ↓,"Dudley, Isaiah",3,,1,4,,1.0,,4.0,,2.0,,2.0,1.0,,,2.0,1.0,,,3.0,,2.0,60.0
32,"Frederick, Michael",8,6,3,11,2,1.0,,1.0,,1.0,,1.0,1.0,,,4.0,7.0,,2.0,1.0,1.0,,81.0
44,"Johnson, Matthew",13,8,14,27,,,,3.0,2.0,5.0,2.0,7.0,,3.0,,7.0,19.0,1.0,,2.0,1.0,1.0,80.0
21,"McDonald, Oscar",8,4,1,9,2,,2.0,3.0,,2.0,,2.0,,2.0,,3.0,6.0,,1.0,1.0,,3.0,80.0
19 ↑,"Narkle, Quinton",1,,2,3,,1.0,,,,,,,,,,1.0,2.0,,,,,,16.0
25,"Pearce, Alex",4,4,6,10,,,,3.0,,1.0,1.0,2.0,1.0,2.0,,6.0,5.0,,,4.0,,,95.0
16,"Reid, Murphy",3,,3,6,1,1.0,,4.0,,1.0,2.0,2.0,1.0,1.0,,2.0,6.0,,,1.0,,,73.0
13,"Ryan, Luke",20,9,3,23,,,,1.0,10.0,1.0,,2.0,,1.0,,2.0,11.0,1.0,,1.0,,,93.0
3,"Serong, Caleb",6,,26,32,,,,2.0,2.0,2.0,10.0,5.0,,1.0,2.0,19.0,14.0,,,1.0,,,79.0
14,"Sharp, Jeremy",1,,4,5,,,,2.0,,,1.0,,,,,1.0,4.0,,,,,,92.0
39,"Switkowski, Sam",4,1,6,10,1,,,2.0,,,1.0,,1.0,,,4.0,6.0,,,,,1.0,79.0
35,"Treacy, Josh",13,7,2,15,2,3.0,,,,3.0,,2.0,3.0,2.0,1.0,8.0,8.0,2.0,2.0,4.0,,,91.0
34,"Wagner, Corey",7,2,9,16,,,,5.0,2.0,3.0,1.0,1.0,,,,6.0,13.0,,,3.0,,,72.0
23,"Worner, Karl",8,4,9,17,,,,2.0,2.0,3.0,2.0,1.0,2.0,,,4.0,12.0,1.0,,3.0,,,81.0
26,"Young, Hayden",10,3,10,20,1,,,3.0,1.0,3.0,3.0,1.0,1.0,1.0,,8.0,14.0,,1.0,1.0,1.0,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,74,156,340,12,13.0,38.0,53.0,33.0,53.0,38.0,49.0,24.0,25.0,6.0,128.0,206.0,7.0,7.0,49.0,7.0,9.0,
Opposition,Opposition,207,81,119,326,9,13.0,37.0,72.0,40.0,42.0,30.0,56.0,25.0,24.0,,122.0,194.0,8.0,14.0,38.0,2.0,8.0,
