Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
18,"Betts, Eddie",28y 192d,216 (92-3-121 43.29%),373 (1.73),32 (17-0-15 53.13%),83 (2.59)
16,"Brown, Luke",22y 257d,56 (29-0-27 51.79%),3 (0.05),←,
23,"Cameron, Charlie",20y 336d,16 (9-0-7 56.25%),18 (1.13),←,
25,"Cheney, Kyle",25y 285d,49 (29-0-20 59.18%),2 (0.04),8 (5-0-3 62.50%),
44,"Crouch, Matt",20y 46d,13 (9-0-4 69.23%),3 (0.23),←,
32,"Dangerfield, Patrick",25y 62d,141 (73-0-68 51.77%),154 (1.09),←,
28,"Ellis-Yolmen, Cam",22y 129d,9 (4-0-5 44.44%),3 (0.33),←,
8,"Grigg, Mitch",22y 155d,20 (11-0-9 55.00%),15 (0.75),←,
15,"Hartigan, Kyle",23y 211d,15 (10-0-5 66.67%),,←,
24,"Jacobs, Sam",27y 57d,114 (58-0-56 50.88%),27 (0.24),97 (51-0-46 52.58%),24 (0.25)
4,"Jenkins, Josh",26y 118d,56 (30-0-26 53.57%),91 (1.63),←,
47,"Kelly, Jake",20y 136d,8 (4-0-4 50.00%),,←,
29,"Laird, Rory",21y 159d,44 (23-0-21 52.27%),4 (0.09),←,
27,"Lynch, Tom",24y 264d,47 (28-0-19 59.57%),66 (1.40),41 (24-0-17 58.54%),62 (1.51)
14,"Mackay, David",26y 316d,134 (77-0-57 57.46%),42 (0.31),←,
9,"Sloane, Rory",25y 81d,107 (57-0-50 53.27%),65 (0.61),←,
33,"Smith, Brodie",23y 143d,84 (47-0-37 55.95%),24 (0.29),←,
12,"Talia, Daniel",23y 247d,86 (48-0-38 55.81%),4 (0.05),←,
5,"Thompson, Scott",32y 84d,272 (148-0-124 54.41%),154 (0.57),233 (130-0-103 55.79%),137 (0.59)
7,"van Berlo, Nathan",29y,192 (109-0-83 56.77%),66 (0.34),←,
13,"Walker, Taylor",25y 42d,94 (49-0-45 52.13%),223 (2.37),←,
11,"Wright, Matthew",25y 174d,88 (46-0-42 52.27%),59 (0.67),←,
Totals,Totals,24y 242d,1861 (990-3-868 53.20%),1396 (0.75),,
C,"Walsh, Phil",55y 83d,11 (7-0-4 63.64%),,10 (6-0-4 60.00%),
