Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",28y 271d,205 (144-1-60 70.49%),389 (1.90),←,
9,"Burgoyne, Shaun",36y 292d,374 (249-2-123 66.84%),287 (0.77),217 (152-2-63 70.51%),116 (0.53)
18,"Ceglar, Jonathon",28y 176d,74 (51-0-23 68.92%),40 (0.54),←,
46,"Cousins, James",21y 143d,19 (9-0-10 47.37%),9 (0.47),←,
12,"Frawley, James",30y 323d,223 (86-1-136 38.79%),24 (0.11),84 (52-0-32 61.90%),6 (0.07)
41,"Hanrahan, Oliver",20y 347d,7 (4-0-3 57.14%),6 (0.86),←,
15,"Hardwick, Blake",22y 185d,64 (35-1-28 55.47%),5 (0.08),←,
31,"Henderson, Ricky",30y 332d,150 (75-1-74 50.33%),78 (0.52),60 (29-1-30 49.17%),35 (0.58)
17,"Howe, Daniel",23y 248d,61 (38-1-22 63.11%),11 (0.18),←,
29,"Jiath, Changkuoth",20y 57d,1 (1-0-0 100.00%),,←,
8,"Lewis, Mitch",20y 299d,14 (6-0-8 42.86%),20 (1.43),←,
11,"Nash, Conor",21y 12d,17 (9-0-8 52.94%),9 (0.53),←,
23,"OBrien, Tim",25y 134d,60 (37-1-22 62.50%),43 (0.72),←,
10,"OMeara, Jaeger",25y 167d,90 (42-0-48 46.67%),52 (0.58),46 (24-0-22 52.17%),25 (0.54)
28,"Puopolo, Paul",31y 250d,188 (132-0-56 70.21%),181 (0.96),←,
21,"Scully, Tom",28y 86d,171 (69-3-99 41.23%),83 (0.49),19 (8-0-11 42.11%),10 (0.53)
26,"Shiels, Liam",28y 102d,203 (138-1-64 68.23%),74 (0.36),←,
6,"Sicily, James",24y 215d,80 (44-1-35 55.63%),55 (0.69),←,
16,"Smith, Isaac",30y 222d,198 (138-1-59 69.95%),158 (0.80),←,
24,"Stratton, Ben",30y 161d,186 (126-1-59 68.01%),1 (0.01),←,
20,"Wingard, Chad",26y 11d,159 (82-1-76 51.89%),242 (1.52),12 (6-0-6 50.00%),10 (0.83)
5,"Worpel, James",20y 197d,31 (17-0-14 54.84%),12 (0.39),←,
Totals,Totals,26y 93d,2575 (1532-16-1027 59.50%),1779 (0.69),,
C,"Clarkson, Alastair",51y 104d,349 (214-2-133 61.60%),,←,
