North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",11,6,8,19,1,,1.0,3.0,2.0,4.0,2.0,1.0,,1.0,,5.0,13.0,,1.0,1.0,,,83.0
44,"Anthony, Liam",17,7,14,31,,,,6.0,6.0,4.0,3.0,2.0,,,,8.0,23.0,,,1.0,,,77.0
33,"Campbell, Matt",6,,5,11,1,1.0,,2.0,,2.0,2.0,,1.0,,,5.0,5.0,,,2.0,,,77.0
27,"Edwards, Aaron",10,5,2,12,2,1.0,,1.0,1.0,1.0,,1.0,1.0,,,5.0,5.0,1.0,1.0,,,1.0,88.0
11,"Firrito, Michael",6,,7,13,,,,6.0,2.0,2.0,3.0,2.0,,1.0,,4.0,9.0,,,2.0,,,72.0
32,"Garlett, Cruize",10,2,10,20,,,,8.0,1.0,3.0,4.0,9.0,,2.0,,8.0,12.0,,,6.0,,,86.0
38,"Gibson, Josh",7,3,4,11,,,,3.0,,1.0,3.0,1.0,1.0,1.0,,6.0,4.0,1.0,,2.0,,,80.0
22,"Goldstein, Todd",2,,3,5,1,,16.0,1.0,1.0,,2.0,1.0,2.0,,,4.0,1.0,,,2.0,,,52.0
24,"Greenwood, Levi",6,2,5,11,,,,6.0,1.0,,,4.0,2.0,2.0,,8.0,5.0,,,1.0,,,85.0
17,"Grima, Nathan",14,6,7,21,,,,2.0,4.0,1.0,,2.0,1.0,1.0,,6.0,15.0,,,4.0,1.0,,89.0
6,"Hansen, Lachlan",8,5,5,13,,,,1.0,5.0,,1.0,2.0,1.0,1.0,,6.0,7.0,2.0,,6.0,,,78.0
29,"Harvey, Brent",6,2,10,16,,,,7.0,2.0,2.0,3.0,1.0,2.0,1.0,,9.0,8.0,,,2.0,4.0,1.0,92.0
2,"Lower, Ed",3,,7,10,,,1.0,4.0,1.0,,4.0,3.0,,1.0,,6.0,4.0,,,1.0,,,63.0
1,"McIntosh, Hamish",4,3,10,14,,,19.0,2.0,,1.0,2.0,1.0,,,,6.0,8.0,,,1.0,,,72.0
42,"McMahon, Scott",9,5,3,12,,,,4.0,7.0,,,2.0,1.0,,,4.0,8.0,1.0,,5.0,,,97.0
40,"Obst, Alan",5,4,3,8,,,,6.0,,,1.0,1.0,,1.0,,4.0,4.0,1.0,,7.0,,,77.0
20,"Petrie, Drew",11,8,3,14,4,,,3.0,1.0,1.0,1.0,7.0,,1.0,1.0,9.0,5.0,3.0,2.0,1.0,,,95.0
3,"Rawlings, Brady",14,7,18,32,,,,3.0,1.0,3.0,2.0,1.0,3.0,,,10.0,22.0,,,,,,96.0
18,"Smith, Josh",7,5,7,14,,1.0,,4.0,,4.0,,,,,,5.0,9.0,1.0,1.0,3.0,,1.0,89.0
9,"Swallow, Andrew",21,8,12,33,1,,,8.0,4.0,3.0,6.0,2.0,3.0,,3.0,12.0,22.0,1.0,,1.0,1.0,1.0,83.0
16,"Thompson, Scott",9,7,9,18,,,,6.0,4.0,,,,,,,3.0,14.0,,1.0,1.0,,,94.0
36,"Watt, Shannon",8,1,3,11,,,,,1.0,4.0,1.0,2.0,,1.0,,2.0,8.0,,,4.0,,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,86,155,349,10,4.0,37.0,86.0,44.0,36.0,40.0,45.0,18.0,14.0,4.0,135.0,211.0,11.0,6.0,53.0,6.0,4.0,
Opposition,Opposition,197,98,175,372,8,11.0,60.0,76.0,25.0,59.0,36.0,36.0,14.0,17.0,2.0,121.0,250.0,8.0,12.0,51.0,13.0,7.0,
