Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
12,"Banks, Denis",31y 49d,152 (89-1-62 58.88%),109 (0.72),←,
17,"Barwick, Doug",28y 179d,130 (70-1-59 54.23%),193 (1.48),54 (35-1-18 65.74%),65 (1.20)
21,"Christian, Michael",25y 348d,71 (38-1-32 54.23%),13 (0.18),←,
28,"Crosisca, Gavin",21y 323d,64 (40-1-23 63.28%),28 (0.44),←,
35,"Daicos, Peter",28y 318d,199 (115-2-82 58.29%),386 (1.94),←,
3,"Gayfer, Michael",24y 352d,83 (49-0-34 59.04%),1 (0.01),←,
14,"Keays, Terry",20y 93d,18 (9-0-9 50.00%),10 (0.56),←,
23,"Kelly, Craig",24y 49d,32 (19-0-13 59.38%),17 (0.53),←,
44,"Kerrison, Shane",25y 129d,82 (47-1-34 57.93%),9 (0.11),←,
30,"Manson, James",23y 275d,80 (46-1-33 58.13%),69 (0.86),←,
34,"McGuane, Mick",22y 218d,57 (35-1-21 62.28%),25 (0.44),←,
5,"McKeown, Ron",23y 86d,79 (44-1-34 56.33%),61 (0.77),←,
42,"Millane, Darren",24y 360d,121 (68-1-52 56.61%),63 (0.52),←,
1,"Monkhorst, Damian",20y 348d,32 (22-0-10 68.75%),1 (0.03),←,
7,"Morwood, Shane",28y 246d,154 (92-1-61 60.06%),81 (0.53),137 (83-1-53 60.95%),68 (0.50)
13,"Richardson, Alan",25y 79d,19 (13-0-6 68.42%),6 (0.32),←,
29,"Russell, Scott",20y 89d,18 (14-0-4 77.78%),10 (0.56),←,
22,"Shaw, Tony",30y 12d,238 (135-1-102 56.93%),139 (0.58),←,
24,"Turner, Jamie",27y 357d,119 (67-1-51 56.72%),22 (0.18),←,
19,"Wright, Graham",22y 59d,55 (36-1-18 66.36%),62 (1.13),←,
Totals,Totals,25y 16d,1803 (1048-15-740 58.13%),1305 (0.72),,
C,"Matthews, Leigh",38y 156d,106 (61-1-44 58.02%),,←,
