Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",5,2,4,9,,,,6.0,2.0,2.0,,2.0,2.0,1.0,,5.0,5.0,,,,,,81.0
31,"Andrews, Harris",8,7,4,12,,,,,4.0,,,1.0,,,,5.0,8.0,,,12.0,,,100.0
33,"Bailey, Zac",8,1,2,10,1,,,1.0,1.0,3.0,3.0,1.0,1.0,,,6.0,5.0,,,1.0,,,62.0
7,"Berry, Jarrod",12,6,4,16,,2.0,,3.0,3.0,1.0,,5.0,,,,2.0,14.0,1.0,2.0,1.0,,,83.0
14,"Birchall, Grant",10,2,1,11,,,,,4.0,,1.0,1.0,,1.0,,4.0,4.0,,,2.0,1.0,,71.0
23,"Cameron, Charlie",10,3,1,11,3,,,4.0,,4.0,3.0,1.0,2.0,,,4.0,6.0,,,,,,90.0
18,"Coleman, Keidean",1,,3,4,,,,2.0,,2.0,1.0,2.0,1.0,2.0,,2.0,3.0,,,,,,62.0
27,"Gardiner, Darcy",3,2,6,9,,,,3.0,,,1.0,2.0,,,,6.0,4.0,,,6.0,,,91.0
30,"Hipwood, Eric",9,5,2,11,,2.0,,,,1.0,,3.0,,1.0,,3.0,9.0,2.0,2.0,,,1.0,87.0
35,"Lester, Ryan",9,6,2,11,,,,2.0,5.0,,,1.0,,,,2.0,8.0,1.0,,5.0,,,100.0
17,"Lyons, Jarryd",16,6,8,24,,1.0,,,1.0,5.0,7.0,1.0,1.0,,,11.0,12.0,,1.0,2.0,,1.0,84.0
12,"Martin, Stefan",8,1,4,12,,,19.0,3.0,1.0,,4.0,3.0,2.0,1.0,,10.0,3.0,1.0,,5.0,,,62.0
11,"McCarthy, Lincoln",5,2,2,7,,2.0,,4.0,1.0,1.0,1.0,,1.0,,,5.0,3.0,,,2.0,,,81.0
6,"McCluggage, Hugh",10,2,10,20,1,1.0,,5.0,3.0,3.0,2.0,1.0,,1.0,,10.0,11.0,,1.0,,,1.0,87.0
46,"McInerney, Oscar",6,4,3,9,1,,21.0,7.0,2.0,2.0,4.0,2.0,4.0,1.0,,7.0,4.0,,,3.0,,,78.0
25,"McStay, Daniel",2,2,1,3,1,,,,,,,,,,,3.0,,2.0,1.0,,,,83.0
9,"Neale, Lachie",8,1,11,19,1,,,3.0,2.0,4.0,5.0,3.0,,1.0,,11.0,8.0,,,2.0,,,92.0
16,"Rayner, Cam",1,,4,5,1,,,2.0,,1.0,,,,,,3.0,3.0,,,2.0,,2.0,84.0
10,"Rich, Daniel",18,9,2,20,1,,,3.0,8.0,3.0,,,,,,3.0,16.0,,,2.0,,,82.0
5,"Robinson, Mitch",9,4,2,11,,,,2.0,1.0,3.0,1.0,1.0,1.0,,,4.0,6.0,,,2.0,,,81.0
37,"Starcevich, Brandon",7,4,4,11,,,,2.0,,3.0,2.0,3.0,,1.0,,7.0,4.0,2.0,,1.0,,,75.0
15,"Zorko, Dayne",13,4,6,19,,,,5.0,2.0,7.0,3.0,2.0,2.0,1.0,,8.0,10.0,,,2.0,1.0,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,73,86,264,10,9.0,40.0,57.0,40.0,45.0,38.0,35.0,17.0,11.0,,121.0,146.0,9.0,7.0,50.0,2.0,5.0,
Opposition,Opposition,161,53,128,289,8,6.0,20.0,53.0,34.0,49.0,37.0,58.0,11.0,17.0,,131.0,161.0,5.0,5.0,43.0,10.0,8.0,
