Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",19y 101d,33 (10-1-22 31.82%),33 (1.00),←,
35,"Chapman, Paul",21y 291d,50 (20-1-29 41.00%),43 (0.86),←,
14,"Clarke, David",23y 100d,89 (38-1-50 43.26%),48 (0.54),←,
11,"Corey, Joel",21y 187d,60 (24-1-35 40.83%),19 (0.32),←,
44,"Enright, Corey",21y 343d,54 (21-1-32 39.81%),11 (0.20),←,
16,"Gardiner, Charlie",20y 175d,10 (5-0-5 50.00%),3 (0.30),←,
7,"Graham, Ben",29y 294d,195 (104-2-89 53.85%),105 (0.54),←,
2,"Harley, Tom",25y 36d,90 (43-2-45 48.89%),7 (0.08),89 (42-2-45 48.31%),6 (0.07)
20,"Johnson, Steve",20y 50d,26 (8-1-17 32.69%),37 (1.42),←,
9,"Kelly, James",19y 237d,32 (11-1-20 35.94%),11 (0.34),←,
18,"Kingsley, Kent",24y 331d,65 (33-0-32 50.77%),122 (1.88),53 (22-0-31 41.51%),112 (2.11)
45,"Ling, Cameron",22y 177d,64 (28-2-34 45.31%),26 (0.41),←,
26,"McCarthy, Matthew",21y 252d,12 (4-1-7 37.50%),15 (1.25),←,
39,"Milburn, Darren",26y 130d,119 (53-0-66 44.54%),49 (0.41),←,
32,"Moloney, Brent",19y 207d,8 (3-1-4 43.75%),1 (0.13),←,
22,"Playfair, Henry",20y 213d,6 (2-1-3 41.67%),1 (0.17),←,
15,"Riccardi, Peter",30y 249d,240 (131-3-106 55.21%),253 (1.05),←,
27,"Sanderson, Brenton",29y 177d,180 (85-3-92 48.06%),31 (0.17),170 (83-3-84 49.71%),26 (0.15)
30,"Scarlett, Matthew",24y 79d,90 (42-1-47 47.22%),7 (0.08),←,
6,"Spriggs, David",22y 210d,59 (25-2-32 44.07%),18 (0.31),←,
36,"Street, Peter",23y 78d,16 (6-1-9 40.63%),3 (0.19),←,
40,"Wojcinski, David",22y 339d,54 (23-1-30 43.52%),12 (0.22),←,
Totals,Totals,23y 94d,1552 (719-27-806 46.33%),855 (0.55),,
C,"Thompson, Mark",39y 277d,88 (38-2-48 44.32%),,←,
