Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",28y 290d,215 (95-0-120 44.19%),152 (0.71),←,
16,"Bowden, Patrick",25y 246d,74 (19-1-54 26.35%),69 (0.93),24 (11-0-13 45.83%),14 (0.58)
3,"Deledio, Brett",19y 354d,45 (21-0-24 46.67%),19 (0.42),←,
41,"Foley, Nathan",21y 211d,29 (12-0-17 41.38%),5 (0.17),←,
2,"Gaspar, Darren",30y 322d,225 (97-0-128 43.11%),23 (0.10),204 (90-0-114 44.12%),22 (0.11)
43,"Howat, Cameron",22y 67d,7 (3-0-4 42.86%),5 (0.71),←,
31,"Hyde, Chris",24y 241d,71 (21-0-50 29.58%),24 (0.34),←,
17,"Johnson, Kane",29y 23d,182 (82-0-100 45.05%),67 (0.37),78 (27-0-51 34.62%),23 (0.29)
27,"Krakouer, Andrew",24y 62d,95 (33-0-62 34.74%),96 (1.01),←,
38,"McGuane, Luke",20y 54d,4 (0-0-4 0.00%),,←,
40,"Moore, Kelvin",23y 13d,19 (1-0-18 5.26%),7 (0.37),←,
1,"Newman, Chris",24y 324d,91 (31-0-60 34.07%),10 (0.11),←,
26,"Pattison, Adam",21y 33d,19 (10-0-9 52.63%),3 (0.16),←,
15,"Pettifer, Kayne",25y 75d,83 (35-0-48 42.17%),90 (1.08),←,
6,"Polak, Graham",22y 295d,75 (40-0-35 53.33%),9 (0.12),2 (0-0-2 0.00%),
14,"Polo, Dean",20y 245d,19 (9-0-10 47.37%),6 (0.32),←,
4,"Raines, Andrew",21y 30d,31 (14-0-17 45.16%),1 (0.03),←,
12,"Richardson, Matthew",32y 19d,236 (103-0-133 43.64%),695 (2.94),←,
25,"Schulz, Jay",21y 354d,39 (13-0-26 33.33%),35 (0.90),←,
30,"Tambling, Richard",20y 207d,35 (18-0-17 51.43%),26 (0.74),←,
32,"Tivendale, Greg",27y 353d,168 (69-0-99 41.07%),112 (0.67),←,
21,"Tuck, Shane",25y 104d,49 (21-0-28 42.86%),23 (0.47),←,
Totals,Totals,24y 95d,1811 (747-1-1063 41.25%),1477 (0.82),,
C,"Wallace, Terry",48y 115d,194 (100-2-92 52.06%),,46 (21-0-25 45.65%),
