Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",21y 13d,2 (2-0-0 100.00%),,←,
18,"Betts, Eddie",28y 241d,221 (95-3-123 43.67%),382 (1.73),37 (20-0-17 54.05%),92 (2.49)
16,"Brown, Luke",22y 306d,61 (32-0-29 52.46%),3 (0.05),←,
23,"Cameron, Charlie",21y 20d,21 (12-0-9 57.14%),29 (1.38),←,
32,"Dangerfield, Patrick",25y 111d,146 (76-0-70 52.05%),156 (1.07),←,
26,"Douglas, Richard",28y 169d,165 (85-0-80 51.52%),113 (0.68),←,
15,"Hartigan, Kyle",23y 260d,20 (13-0-7 65.00%),,←,
45,"Henderson, Ricky",26y 317d,73 (36-0-37 49.32%),41 (0.56),←,
24,"Jacobs, Sam",27y 106d,119 (61-0-58 51.26%),27 (0.23),102 (54-0-48 52.94%),24 (0.24)
4,"Jenkins, Josh",26y 167d,61 (33-0-28 54.10%),102 (1.67),←,
39,"Knight, Riley",20y 120d,3 (2-0-1 66.67%),4 (1.33),←,
29,"Laird, Rory",21y 208d,49 (26-0-23 53.06%),5 (0.10),←,
6,"Lever, Jake",19y 142d,7 (4-0-3 57.14%),,←,
27,"Lynch, Tom",24y 313d,52 (31-0-21 59.62%),70 (1.35),46 (27-0-19 58.70%),66 (1.43)
14,"Mackay, David",27y,139 (80-0-59 57.55%),42 (0.30),←,
36,"Martin, Brodie",26y 261d,38 (19-0-19 50.00%),14 (0.37),←,
34,"Shaw, Sam",24y 111d,23 (15-0-8 65.22%),,←,
9,"Sloane, Rory",25y 130d,110 (59-0-51 53.64%),67 (0.61),←,
33,"Smith, Brodie",23y 192d,89 (50-0-39 56.18%),26 (0.29),←,
5,"Thompson, Scott",32y 133d,277 (151-0-126 54.51%),156 (0.56),238 (133-0-105 55.88%),139 (0.58)
13,"Walker, Taylor",25y 91d,99 (52-0-47 52.53%),234 (2.36),←,
11,"Wright, Matthew",25y 223d,93 (49-0-44 52.69%),63 (0.68),←,
Totals,Totals,24y 331d,1868 (983-3-882 52.62%),1534 (0.82),,
C,"Camporeale, Scott",39y 348d,3 (2-0-1 66.67%),,←,
