St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",8,5,1,9,1,1.0,,1.0,3.0,,1.0,2.0,,,,3.0,7.0,1.0,2.0,,,,62.0
15,"Billings, Jack",11,5,5,16,,1.0,,3.0,1.0,,,1.0,1.0,,,3.0,12.0,,1.0,,,,78.0
16,"Butler, Dan",8,2,5,13,1,,,6.0,,2.0,1.0,1.0,1.0,,,2.0,9.0,,,2.0,,1.0,92.0
11,"Clark, Hunter",11,3,6,17,,,,2.0,2.0,6.0,1.0,2.0,1.0,,,7.0,12.0,,,,,,77.0
1,"Coffield, Nick",11,9,6,17,,,,1.0,3.0,1.0,,1.0,1.0,,,6.0,10.0,2.0,,1.0,,,91.0
14,"Geary, Jarryn",3,3,11,14,,,,4.0,1.0,2.0,1.0,3.0,,1.0,,7.0,8.0,,,2.0,,,85.0
10,"Hannebery, Dan",9,1,11,20,,,,1.0,1.0,3.0,5.0,2.0,,1.0,,7.0,13.0,,,1.0,,,73.0
8,"Hill, Bradley",7,,4,11,,,,3.0,2.0,1.0,,4.0,,,,2.0,7.0,,,1.0,1.0,,83.0
20,"Howard, Dougal",8,2,4,12,,,2.0,1.0,4.0,,1.0,6.0,,5.0,,4.0,6.0,1.0,,9.0,,,88.0
3,"Jones, Zak",5,2,9,14,,,,3.0,,3.0,2.0,3.0,1.0,1.0,,6.0,8.0,,,1.0,,,87.0
25,"Kent, Dean",7,4,4,11,1,,,2.0,,,1.0,2.0,1.0,1.0,,5.0,5.0,,,,,,71.0
12,"King, Max",7,5,5,12,,3.0,2.0,1.0,,1.0,,3.0,,2.0,,5.0,7.0,1.0,2.0,,,2.0,94.0
13,"Lonie, Jack",5,4,1,6,,,,,,3.0,,,,,,2.0,4.0,,,1.0,,,66.0
43,"Marsh, Jonathon",8,,5,13,,2.0,2.0,1.0,,3.0,3.0,2.0,1.0,,,8.0,4.0,,,1.0,,,79.0
19,"Marshall, Rowan",10,5,6,16,,1.0,20.0,2.0,2.0,4.0,2.0,5.0,3.0,2.0,,9.0,10.0,1.0,,,,,90.0
28,"Membrey, Tim",7,8,5,12,,,,,1.0,3.0,,,,,,4.0,8.0,2.0,1.0,1.0,,1.0,82.0
33,"Paton, Ben",5,1,2,7,,,,1.0,3.0,1.0,,1.0,1.0,1.0,,3.0,4.0,,,,,,65.0
6,"Ross, Sebastian",10,3,15,25,1,,,1.0,4.0,2.0,3.0,5.0,1.0,3.0,,11.0,15.0,,,3.0,,1.0,89.0
5,"Savage, Shane",13,4,4,17,1,,,1.0,3.0,1.0,,,,,,3.0,11.0,,,4.0,,,80.0
35,"Sinclair, Jack",7,2,4,11,,1.0,,,1.0,1.0,2.0,,,,,5.0,6.0,,1.0,1.0,1.0,,81.0
9,"Steele, Jack",10,5,15,25,1,,,4.0,4.0,3.0,3.0,3.0,3.0,2.0,,12.0,14.0,,,1.0,,,89.0
44,"Wilkie, Callum",7,4,3,10,,,,,3.0,,,,,,,3.0,6.0,,,3.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,77,131,308,6,13.0,26.0,38.0,38.0,40.0,26.0,46.0,15.0,19.0,,117.0,186.0,8.0,7.0,32.0,2.0,5.0,
Opposition,Opposition,184,72,145,329,12,8.0,16.0,49.0,34.0,52.0,29.0,52.0,19.0,15.0,,123.0,203.0,9.0,8.0,50.0,2.0,8.0,
