Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Cox, Nik",6,4,3,9,1,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,3.0,7.0,,1.0,,,,82.0
35,"Guelfi, Matt",8,5,9,17,,,,2.0,,2.0,3.0,4.0,,1.0,,7.0,10.0,,,3.0,,,77.0
33,"Ham, Brayden",,,,,,,,,,,,,,,,,,,,,,,
21,"Heppell, Dyson",15,9,7,22,,,,6.0,3.0,3.0,,3.0,2.0,1.0,,8.0,15.0,1.0,,4.0,,,93.0
19,"Hind, Nick",17,5,3,20,,1.0,,1.0,3.0,3.0,1.0,2.0,,1.0,,4.0,15.0,,,2.0,,1.0,85.0
26,"Hooker, Cale",12,7,4,16,2,3.0,1.0,1.0,,1.0,2.0,1.0,,,,8.0,8.0,1.0,2.0,2.0,,1.0,89.0
23,"Jones, Harry",6,5,4,10,1,,,,,2.0,1.0,,,,,5.0,6.0,,2.0,4.0,,1.0,81.0
4,"Langford, Kyle",16,9,12,28,1,1.0,1.0,4.0,1.0,5.0,2.0,2.0,,,,7.0,20.0,1.0,2.0,1.0,,2.0,88.0
15,"Laverde, Jayden",10,5,5,15,,,,4.0,,3.0,,,3.0,,,6.0,8.0,2.0,,4.0,,,85.0
43,"McDonald-Tipungwuti, Anthony",11,1,1,12,2,1.0,,3.0,,2.0,2.0,3.0,,2.0,,6.0,7.0,,,3.0,,4.0,77.0
1,"McGrath, Andrew",12,3,12,24,,,,1.0,,3.0,7.0,3.0,1.0,1.0,,12.0,14.0,,,3.0,,,77.0
7,"Merrett, Zach",20,5,17,37,,1.0,,5.0,5.0,8.0,1.0,4.0,2.0,,1.0,4.0,32.0,,,1.0,,,81.0
3,"Parish, Darcy",19,4,17,36,,1.0,,4.0,2.0,5.0,11.0,1.0,2.0,,3.0,17.0,19.0,,,2.0,,,77.0
16,"Perkins, Archie",9,4,7,16,,1.0,,3.0,,7.0,,1.0,,,,4.0,12.0,,1.0,1.0,,,73.0
34,"Phillips, Andrew",8,7,3,11,,,11.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,,6.0,8.0,1.0,,8.0,,,77.0
27,"Redman, Mason",10,4,5,15,,,,3.0,2.0,3.0,,,,,,7.0,8.0,,,2.0,,,85.0
14,"Ridley, Jordan",10,4,6,16,,,,,4.0,2.0,,1.0,,,,3.0,10.0,1.0,,7.0,,,93.0
40,"Snelling, Will",7,2,5,12,1,,,3.0,2.0,,1.0,4.0,,1.0,,4.0,8.0,,1.0,,,,74.0
17,"Stewart, James",7,2,3,10,,,,2.0,5.0,,,2.0,1.0,1.0,,4.0,5.0,1.0,,1.0,,,92.0
25,"Stringer, Jake",8,3,4,12,3,2.0,,2.0,,,2.0,4.0,1.0,2.0,,7.0,5.0,1.0,2.0,1.0,,,85.0
45,"Waterman, Alec",5,4,6,11,1,1.0,,3.0,,,,1.0,,,,6.0,5.0,2.0,2.0,1.0,,,78.0
11,"Zaharakis, David",15,5,4,19,,,,2.0,2.0,3.0,3.0,6.0,,3.0,,8.0,13.0,,,,,,84.0
30,"Zerk-Thatcher, Brandon",5,2,3,8,,,,2.0,3.0,,,2.0,1.0,1.0,,2.0,6.0,,,5.0,,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,99,140,376,12,15.0,14.0,55.0,33.0,57.0,38.0,47.0,15.0,16.0,4.0,138.0,241.0,11.0,13.0,55.0,,9.0,
Opposition,Opposition,218,78,146,364,11,5.0,52.0,45.0,45.0,45.0,37.0,59.0,16.0,15.0,2.0,147.0,213.0,9.0,7.0,55.0,4.0,8.0,
