Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",20,6,10,30,,,,9.0,,9.0,3.0,3.0,4.0,1.0,,9.0,21.0,,,5.0,,1.0,82.0
46,"Begley, Colm",6,7,7,13,,,,,1.0,,,4.0,,3.0,,2.0,13.0,,,3.0,2.0,,100.0
20,"Black, Simon",9,,8,17,,1.0,,14.0,2.0,4.0,3.0,2.0,1.0,1.0,,9.0,9.0,,,,,,85.0
17,"Brennan, Jared",13,8,10,23,1,2.0,2.0,4.0,1.0,3.0,4.0,2.0,2.0,1.0,,14.0,9.0,2.0,4.0,,5.0,1.0,100.0
16,"Brown, Jonathan",15,14,4,19,6,6.0,,2.0,,1.0,,4.0,1.0,2.0,3.0,6.0,13.0,4.0,11.0,1.0,,,100.0
19,"Charman, Jamie",5,5,4,9,,,25.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,,3.0,6.0,1.0,2.0,2.0,,,69.0
30,"Copeland, Robert",4,1,,4,,1.0,,9.0,,1.0,,,2.0,,,3.0,1.0,,1.0,1.0,,,95.0
33,"Hooper, Rhan",8,2,6,14,,,,7.0,1.0,3.0,1.0,1.0,1.0,,1.0,7.0,7.0,,,,1.0,,81.0
44,"Lappin, Nigel",11,4,20,31,,1.0,,3.0,1.0,5.0,4.0,4.0,,1.0,2.0,8.0,23.0,1.0,,1.0,1.0,1.0,77.0
23,"Leuenberger, Matthew",1,,5,6,,,7.0,1.0,,2.0,,,,,,1.0,5.0,,,2.0,,,31.0
26,"Macdonald, Joel",13,3,10,23,1,1.0,,2.0,4.0,4.0,,2.0,,,,3.0,19.0,,,2.0,4.0,1.0,100.0
9,"McGrath, Ashley",1,1,2,3,,1.0,,,,,,,,,,3.0,,1.0,1.0,2.0,,,39.0
21,"Merrett, Daniel",5,4,6,11,,,1.0,1.0,4.0,,,,,,,5.0,5.0,,,8.0,1.0,,100.0
25,"Mills, Wayde",3,6,4,7,2,,,1.0,,,,1.0,,1.0,,2.0,5.0,2.0,3.0,1.0,,,87.0
10,"Moody, Matthew",5,2,7,12,,,,,,2.0,1.0,,,,,3.0,9.0,,,,,,49.0
8,"Notting, Tim",13,11,12,25,,,,1.0,,5.0,1.0,2.0,,1.0,,2.0,24.0,,,2.0,1.0,,83.0
24,"Patfull, Joel",3,3,3,6,,1.0,,1.0,2.0,1.0,,1.0,,1.0,,1.0,5.0,,,7.0,,,100.0
6,"Power, Luke",11,2,14,25,,1.0,,12.0,1.0,4.0,4.0,4.0,1.0,,,9.0,16.0,,,1.0,,1.0,90.0
35,"Rischitelli, Michael",7,1,20,27,,,,6.0,1.0,2.0,6.0,3.0,2.0,1.0,,14.0,14.0,,,,,,62.0
29,"Roe, Jason",8,5,1,9,,,,4.0,2.0,2.0,,1.0,,,,2.0,7.0,1.0,,5.0,1.0,,100.0
28,"Selwood, Troy",14,8,8,22,,,,2.0,1.0,3.0,1.0,1.0,,,,2.0,19.0,,,1.0,,,90.0
32,"Stiller, Cheynee",13,6,10,23,,,,2.0,1.0,6.0,1.0,1.0,1.0,,,4.0,19.0,,,1.0,1.0,2.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,99,171,359,10,17.0,35.0,85.0,23.0,59.0,31.0,38.0,16.0,15.0,6.0,112.0,249.0,12.0,22.0,45.0,17.0,7.0,
Opposition,Opposition,157,69,166,323,5,10.0,40.0,65.0,42.0,32.0,32.0,51.0,15.0,16.0,,123.0,203.0,12.0,11.0,52.0,15.0,4.0,
