Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",15,6,8,23,,1.0,1.0,4.0,1.0,5.0,1.0,3.0,,,2.0,4.0,18.0,,,1.0,2.0,3.0,92.0
21,"Black, Heath",14,4,13,27,,,,,8.0,3.0,2.0,5.0,2.0,2.0,,9.0,16.0,,,,,1.0,97.0
2,"Carr, Josh",10,5,12,22,,,,2.0,2.0,3.0,3.0,2.0,,1.0,,8.0,13.0,,,,,,87.0
9,"Carr, Matthew",9,3,7,16,1,1.0,,,1.0,2.0,,3.0,,,,7.0,9.0,,,1.0,,2.0,94.0
10,"Cook, Troy",8,4,6,14,,,,2.0,1.0,2.0,2.0,3.0,2.0,3.0,,7.0,10.0,1.0,,3.0,,1.0,82.0
25,"Dodd, Steven",13,13,9,22,,,1.0,,5.0,,2.0,4.0,2.0,1.0,,8.0,16.0,,,3.0,,,100.0
33,"Farmer, Jeff",7,1,1,8,4,,,,,1.0,,1.0,1.0,1.0,,4.0,2.0,1.0,1.0,,,,59.0
27,"Gilmore, Daniel",7,5,3,10,,,,1.0,,3.0,,2.0,,1.0,,1.0,9.0,,,,,,49.0
14,"Grover, Antoni",9,7,8,17,,,1.0,1.0,1.0,,1.0,3.0,,2.0,,4.0,13.0,,,5.0,,,82.0
43,"Hayden, Roger",,,,,,,,1.0,,,,,,,,,,,,1.0,,,9.0
11,"Headland, Des",13,3,2,15,2,1.0,,2.0,,7.0,2.0,4.0,1.0,1.0,,4.0,9.0,1.0,2.0,1.0,,2.0,83.0
37,"Johnson, Michael",10,10,7,17,,,,1.0,6.0,,,,2.0,,,8.0,10.0,1.0,,3.0,1.0,,100.0
20,"Longmuir, Justin",8,4,4,12,2,1.0,3.0,1.0,,2.0,3.0,4.0,1.0,2.0,,3.0,9.0,,2.0,2.0,,,81.0
8,"McManus, Shaun",20,8,8,28,3,,,2.0,1.0,5.0,6.0,4.0,1.0,,3.0,13.0,16.0,1.0,3.0,1.0,,,92.0
18,"McPharlin, Luke",25,20,3,28,,,2.0,,1.0,1.0,,2.0,,2.0,,6.0,21.0,1.0,,4.0,,,100.0
16,"Mundy, David",16,9,8,24,,,,,1.0,2.0,2.0,1.0,1.0,,,9.0,15.0,,,2.0,1.0,,99.0
23,"Parker, Shane",10,6,5,15,,1.0,,2.0,2.0,2.0,1.0,2.0,,,,4.0,11.0,,,3.0,,,100.0
29,"Pavlich, Matthew",10,8,7,17,3,,,4.0,,3.0,1.0,2.0,1.0,,,8.0,10.0,1.0,4.0,1.0,,2.0,100.0
7,"Peake, Brett",19,10,8,27,,2.0,,3.0,4.0,4.0,,1.0,,1.0,1.0,4.0,22.0,2.0,1.0,1.0,2.0,,83.0
31,"Sandilands, Aaron",7,5,3,10,,1.0,34.0,,1.0,3.0,1.0,1.0,,,,2.0,8.0,,,,,,74.0
3,"Schammer, Byron",8,,11,19,2,,,2.0,,3.0,4.0,3.0,1.0,1.0,,7.0,11.0,,,1.0,1.0,1.0,70.0
1,"Webster, Luke",6,5,4,10,,,,2.0,2.0,,,3.0,,2.0,,2.0,8.0,,,,,,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,244,136,137,381,17,12.0,42.0,30.0,37.0,51.0,31.0,53.0,15.0,20.0,6.0,122.0,256.0,9.0,13.0,33.0,7.0,12.0,
Opposition,Opposition,199,104,127,326,7,14.0,15.0,39.0,35.0,46.0,25.0,58.0,21.0,15.0,,102.0,222.0,5.0,10.0,48.0,24.0,3.0,
