Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
14,"Breman, Todd",26y 265d,36 (13-0-23 36.11%),21 (0.58),13 (3-0-10 23.08%),6 (0.46)
9,"Campbell, Wayne",19y 300d,27 (9-0-18 33.33%),18 (0.67),←,
18,"Edwards, Stuart",19y 364d,16 (4-0-12 25.00%),15 (0.94),←,
30,"Free, Tony",23y 22d,83 (26-0-57 31.33%),27 (0.33),←,
25,"Gale, Brendon",24y 1d,57 (18-0-39 31.58%),43 (0.75),←,
36,"Herman, Ian",26y 282d,51 (27-1-23 53.92%),41 (0.80),3 (0-0-3 0.00%),2 (0.67)
34,"Hogg, Jeff",25y 278d,119 (36-0-83 30.25%),237 (1.99),←,
42,"Honybun, David",30y 107d,55 (19-0-36 34.55%),40 (0.73),50 (16-0-34 32.00%),38 (0.76)
16,"Jackson, Stevan",22y 132d,53 (25-0-28 47.17%),92 (1.74),15 (3-0-12 20.00%),24 (1.60)
33,"Knights, Matthew",21y 288d,83 (25-0-58 30.12%),58 (0.70),←,
4,"Lambert, Craig",23y 288d,98 (28-0-70 28.57%),48 (0.49),←,
5,"Lennon, Bruce",21y 231d,12 (3-0-9 25.00%),2 (0.17),←,
26,"Leys, Brian",24y 163d,80 (26-0-54 32.50%),13 (0.16),←,
27,"Maxfield, Stuart",20y 101d,23 (5-0-18 21.74%),8 (0.35),←,
28,"McQueen, Mark",22y 192d,19 (5-0-14 26.32%),2 (0.11),←,
6,"Naish, Chris",20y 296d,41 (12-0-29 29.27%),64 (1.56),←,
21,"Powell, Tim",24y 96d,62 (18-0-44 29.03%),40 (0.65),←,
10,"Scott, Allister",21y 25d,9 (1-0-8 11.11%),9 (1.00),←,
41,"Turner, Scott",22y 49d,35 (10-0-25 28.57%),16 (0.46),←,
3,"Weightman, Dale",32y 290d,261 (116-2-143 44.83%),339 (1.30),←,
Totals,Totals,23y 262d,1220 (426-3-791 34.92%),1133 (0.93),,
C,"Jeans, Allan",58y 302d,570 (356-2-212 62.63%),,16 (4-0-12 25.00%),
