Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Baldwin, Kaine",3,1,2,5,1,,1.0,3.0,,2.0,1.0,2.0,2.0,1.0,,3.0,2.0,,,1.0,,,71.0
6,"Caldwell, Jye",9,3,11,20,,1.0,,4.0,1.0,1.0,4.0,5.0,1.0,3.0,,12.0,9.0,,,2.0,,,71.0
13 ↓,"Cox, Nik",3,3,4,7,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,6.0,1.0,,,,,28.0
12,"Cutler, Tom",11,6,10,21,2,,,1.0,4.0,1.0,,,,,,6.0,16.0,,2.0,3.0,1.0,,96.0
2,"Draper, Sam",10,1,6,16,1,2.0,32.0,,4.0,,7.0,6.0,4.0,4.0,,11.0,6.0,,,2.0,,,77.0
22,"Durham, Sam",6,3,11,17,,,,2.0,3.0,2.0,1.0,7.0,1.0,3.0,,6.0,12.0,1.0,,3.0,,,78.0
35,"Guelfi, Matt",9,7,8,17,1,,,2.0,,4.0,1.0,6.0,1.0,1.0,,8.0,10.0,2.0,1.0,,,,77.0
21,"Heppell, Dyson",14,5,15,29,,,,2.0,4.0,3.0,1.0,1.0,3.0,,,9.0,18.0,1.0,,1.0,,2.0,82.0
8,"Hobbs, Ben",3,3,7,10,,,,1.0,,3.0,,4.0,,2.0,,1.0,8.0,,,,,1.0,86.0
29,"Kelly, Jake",9,5,6,15,,,,1.0,2.0,1.0,,1.0,1.0,1.0,,2.0,13.0,,,3.0,,,97.0
15,"Laverde, Jayden",9,6,3,12,,,,5.0,5.0,,,2.0,1.0,1.0,,6.0,5.0,2.0,,,,,84.0
37,"Martin, Nic",14,4,11,25,,1.0,,4.0,2.0,4.0,2.0,1.0,1.0,1.0,,9.0,16.0,,,2.0,,,89.0
1,"McGrath, Andrew",12,,9,21,,1.0,,4.0,4.0,2.0,3.0,1.0,3.0,,,9.0,12.0,,,1.0,,,79.0
7,"Merrett, Zach",9,4,27,36,,,,2.0,3.0,2.0,1.0,7.0,,3.0,,7.0,30.0,,,3.0,1.0,,81.0
3,"Parish, Darcy",13,5,19,32,,,,3.0,2.0,4.0,4.0,2.0,,1.0,,13.0,20.0,,,1.0,,2.0,82.0
16,"Perkins, Archie",8,6,4,12,,,,1.0,1.0,4.0,1.0,1.0,1.0,,,3.0,9.0,,,,,1.0,70.0
27,"Redman, Mason",20,6,9,29,,1.0,,1.0,4.0,2.0,,3.0,2.0,,,5.0,25.0,,,3.0,,,81.0
31,"Reid, Zach",5,3,3,8,,,,4.0,1.0,,,1.0,1.0,1.0,,4.0,4.0,,,1.0,,,88.0
14,"Ridley, Jordan",16,8,4,20,,,,2.0,7.0,,1.0,1.0,1.0,,,6.0,13.0,1.0,,13.0,,,89.0
9 ↑,"Shiel, Dylan",6,2,5,11,,,,3.0,1.0,2.0,3.0,2.0,,1.0,,6.0,5.0,,,,,,39.0
25,"Stringer, Jake",9,3,2,11,1,1.0,,4.0,,2.0,2.0,4.0,,1.0,,5.0,7.0,1.0,1.0,1.0,,1.0,79.0
45,"Waterman, Alec",2,2,5,7,,,,1.0,,,,,,,,3.0,3.0,,,1.0,,,77.0
20,"Wright, Peter",8,4,4,12,4,1.0,9.0,1.0,,,1.0,3.0,1.0,2.0,,7.0,8.0,2.0,3.0,4.0,,1.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,90,185,393,10,11.0,42.0,52.0,49.0,39.0,33.0,61.0,25.0,27.0,,142.0,257.0,11.0,7.0,45.0,2.0,8.0,
Opposition,Opposition,223,96,157,380,16,7.0,27.0,57.0,29.0,66.0,38.0,66.0,27.0,25.0,6.0,145.0,229.0,10.0,12.0,52.0,13.0,12.0,
