Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",27y 138d,111 (56-0-55 50.45%),18 (0.16),←,
28,"Begley, James",23y 276d,51 (14-2-35 29.41%),8 (0.16),15 (8-0-7 53.33%),1 (0.07)
44,"Bock, Nathan",21y 34d,1 (1-0-0 100.00%),2 (2.00),←,
10,"Bode, Matthew",24y 299d,76 (38-0-38 50.00%),60 (0.79),47 (27-0-20 57.45%),35 (0.74)
5,"Burns, Ronnie",31y 41d,153 (82-2-69 54.25%),262 (1.71),19 (11-0-8 57.89%),23 (1.21)
24,"Burton, Brett",25y 355d,90 (44-0-46 48.89%),124 (1.38),←,
2,"Carey, Wayne",32y 332d,265 (162-0-103 61.13%),708 (2.67),21 (10-0-11 47.62%),37 (1.76)
4,"Clarke, Matthew",30y 218d,207 (102-2-103 49.76%),31 (0.15),77 (40-0-37 51.95%),12 (0.16)
11,"Doughty, Michael",24y 262d,40 (24-0-16 60.00%),18 (0.45),←,
9,"Edwards, Tyson",27y 261d,179 (93-0-86 51.96%),111 (0.62),←,
21,"Gallagher, James",24y 158d,30 (15-0-15 50.00%),10 (0.33),←,
37,"Hentschel, Trent",21y 120d,8 (3-0-5 37.50%),1 (0.13),←,
13,"Hudson, Ben",25y 59d,3 (1-0-2 33.33%),,←,
30,"Jericho, Luke",19y 188d,2 (1-0-1 50.00%),1 (0.50),←,
18,"Johncock, Graham",21y 185d,53 (30-0-23 56.60%),55 (1.04),←,
3,"Massie, Kris",23y 329d,77 (44-0-33 57.14%),20 (0.26),34 (18-0-16 52.94%),8 (0.24)
16,"McGregor, Ken",23y 85d,79 (38-0-41 48.10%),36 (0.46),←,
23,"McLeod, Andrew",27y 263d,198 (102-0-96 51.52%),210 (1.06),←,
22,"Perrie, Ian",25y 14d,61 (32-0-29 52.46%),58 (0.95),←,
32,"Ricciuto, Mark",28y 320d,245 (120-1-124 49.18%),204 (0.83),←,
20,"Stenglein, Tyson",23y 282d,89 (49-0-40 55.06%),20 (0.22),←,
27,"Stevens, Scott",22y 99d,29 (11-1-17 39.66%),22 (0.76),4 (1-0-3 25.00%),5 (1.25)
Totals,Totals,25y 113d,2047 (1062-8-977 51.88%),1979 (0.97),,
C,"Ayres, Gary",43y 208d,215 (117-1-97 54.65%),,99 (52-0-47 52.53%),
