Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
13,"Cox, Nik",19y 78d,3 (1-0-2 33.33%),2 (0.67),←,
12,"Cutler, Tom",26y 42d,77 (21-1-55 27.92%),34 (0.44),11 (3-1-7 31.82%),2 (0.18)
10,"Francis, Aaron",23y 236d,38 (17-1-20 46.05%),6 (0.16),←,
35,"Guelfi, Matt",23y 232d,44 (23-1-20 53.41%),8 (0.18),←,
33,"Ham, Brayden",21y 343d,18 (7-0-11 38.89%),4 (0.22),←,
19,"Hind, Nick",26y 227d,24 (10-0-14 41.67%),17 (0.71),3 (1-0-2 33.33%),
26,"Hooker, Cale",32y 172d,204 (96-2-106 47.55%),98 (0.48),←,
23,"Jones, Harry",20y 37d,3 (1-0-2 33.33%),2 (0.67),←,
4,"Langford, Kyle",24y 123d,84 (33-1-50 39.88%),55 (0.65),←,
15,"Laverde, Jayden",24y 356d,49 (21-0-28 42.86%),36 (0.73),←,
43,"McDonald-Tipungwuti, Anthony",27y 346d,109 (46-1-62 42.66%),127 (1.17),←,
1,"McGrath, Andrew",22y 305d,81 (41-1-39 51.23%),17 (0.21),←,
7,"Merrett, Zach",25y 182d,145 (61-2-82 42.76%),47 (0.32),←,
3,"Parish, Darcy",23y 252d,96 (39-1-56 41.15%),38 (0.40),←,
16,"Perkins, Archie",19y 8d,1 (1-0-0 100.00%),,←,
27,"Redman, Mason",23y 220d,41 (19-1-21 47.56%),3 (0.07),←,
14,"Ridley, Jordan",22y 165d,29 (12-1-16 43.10%),,←,
5,"Smith, Devon",27y 318d,157 (59-3-95 38.54%),130 (0.83),48 (21-1-26 44.79%),30 (0.63)
40,"Snelling, Will",23y 240d,25 (10-1-14 42.00%),15 (0.60),24 (9-1-14 39.58%),14 (0.58)
25,"Stringer, Jake",26y 343d,139 (73-0-66 52.52%),242 (1.74),50 (25-0-25 50.00%),82 (1.64)
45,"Waterman, Alec",24y 227d,1 (1-0-0 100.00%),2 (2.00),←,
20,"Wright, Peter",24y 207d,69 (14-0-55 20.29%),86 (1.25),3 (1-0-2 33.33%),1 (0.33)
30,"Zerk-Thatcher, Brandon",22y 221d,12 (4-1-7 37.50%),,←,
Totals,Totals,24y 101d,1449 (610-18-821 42.10%),969 (0.67),,
C,"Rutten, Ben",37y 310d,3 (1-0-2 33.33%),,←,
