Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",25y 183d,96 (33-0-63 34.38%),78 (0.81),←,
7,"Black, Heath",21y 357d,56 (16-0-40 28.57%),31 (0.55),←,
40,"Bootsma, Brad",28y 141d,21 (5-0-16 23.81%),7 (0.33),←,
30,"Brown, Leigh",19y 86d,29 (8-0-21 27.59%),3 (0.10),←,
9,"Carr, Matthew",22y 142d,36 (7-1-28 20.83%),4 (0.11),8 (0-0-8 0.00%),2 (0.25)
10,"Cook, Troy",24y 281d,73 (32-0-41 43.84%),28 (0.38),30 (8-0-22 26.67%),17 (0.57)
18,"Fewster, Brendon",27y 136d,56 (24-0-32 42.86%),39 (0.70),23 (8-0-15 34.78%),12 (0.52)
4,"Hasleby, Paul",19y 342d,29 (8-0-21 27.59%),23 (0.79),←,
5,"Jones, Anthony",26y 152d,64 (21-0-43 32.81%),3 (0.05),←,
11,"Kickett, Dale",33y 16d,164 (65-0-99 39.63%),61 (0.37),118 (42-0-76 35.59%),21 (0.18)
28,"Koops, Steven",22y 300d,38 (12-0-26 31.58%),33 (0.87),←,
20,"Longmuir, Justin",20y 119d,21 (4-0-17 19.05%),12 (0.57),←,
21,"Longmuir, Troy",21y 360d,37 (11-0-26 29.73%),10 (0.27),20 (6-0-14 30.00%),7 (0.35)
8,"McManus, Shaun",25y 100d,87 (26-0-61 29.89%),50 (0.57),←,
6,"Modra, Tony",32y 80d,161 (66-1-94 41.30%),577 (3.58),43 (11-0-32 25.58%),137 (3.19)
25,"Norrish, Jason",29y 114d,123 (44-0-79 35.77%),22 (0.18),103 (32-0-71 31.07%),20 (0.19)
23,"Parker, Shane",28y 91d,114 (37-0-77 32.46%),8 (0.07),←,
29,"Pavlich, Matthew",19y 140d,26 (6-0-20 23.08%),26 (1.00),←,
36,"Prescott, Ashley",28y 251d,122 (55-1-66 45.49%),19 (0.16),32 (8-0-24 25.00%),4 (0.13)
33,"Shipp, Andrew",21y 314d,28 (7-0-21 25.00%),17 (0.61),←,
1,"Toia, Luke",23y 178d,61 (23-0-38 37.70%),33 (0.54),←,
26,"Waterhouse, Clive",26y 331d,89 (29-0-60 32.58%),162 (1.82),←,
Totals,Totals,24y 358d,1531 (539-3-989 35.21%),1246 (0.81),,
C,"Drum, Damian",40y 296d,52 (13-0-39 25.00%),,←,
