Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Abraham, Winston",21y 198d,15 (7-0-8 46.67%),27 (1.80),←,
7,"Allan, Ben",27y 182d,123 (72-0-51 58.54%),88 (0.72),25 (10-0-15 40.00%),16 (0.64)
44,"Bandy, Daniel",20y 148d,6 (4-0-2 66.67%),10 (1.67),←,
13,"Chisholm, Scott",22y 322d,18 (9-0-9 50.00%),4 (0.22),←,
30,"Delaney, Tony",20y 109d,27 (11-1-15 42.59%),17 (0.63),12 (6-0-6 50.00%),8 (0.67)
19,"Dhurrkay, Gary",22y 41d,16 (7-0-9 43.75%),22 (1.38),←,
22,"Godden, Tony",23y 361d,16 (10-0-6 62.50%),11 (0.69),3 (2-0-1 66.67%),3 (1.00)
32,"Harding, Greg",19y 210d,3 (2-0-1 66.67%),,←,
16,"Hynes, David",29y 14d,76 (54-1-21 71.71%),56 (0.74),3 (2-0-1 66.67%),1 (0.33)
38,"Jones, Anthony",21y 117d,14 (7-0-7 50.00%),,←,
11,"Kickett, Dale",27y 346d,69 (33-0-36 47.83%),41 (0.59),23 (10-0-13 43.48%),1 (0.04)
36,"Leach, Quenton",23y 238d,22 (9-0-13 40.91%),8 (0.36),←,
17,"Madigan, Greg",26y 81d,59 (34-0-25 57.63%),6 (0.10),19 (7-0-12 36.84%),2 (0.11)
9,"Mann, Peter",25y 220d,64 (28-0-36 43.75%),52 (0.81),25 (10-0-15 40.00%),40 (1.60)
43,"McGovern, Andrew",28y 7d,39 (12-1-26 32.05%),8 (0.21),19 (8-0-11 42.11%),1 (0.05)
8,"McManus, Shaun",20y 65d,21 (8-0-13 38.10%),16 (0.76),←,
45,"Mitchell, Gavin",23y 108d,3 (2-0-1 66.67%),1 (0.33),←,
25,"Norrish, Jason",24y 79d,39 (19-0-20 48.72%),4 (0.10),19 (7-0-12 36.84%),2 (0.11)
10,"OReilly, Stephen",23y 157d,59 (29-0-30 49.15%),8 (0.14),23 (8-0-15 34.78%),3 (0.13)
26,"Waterhouse, Clive",21y 296d,1 (1-0-0 100.00%),1 (1.00),←,
4,"Wills, Andrew",24y 102d,75 (47-0-28 62.67%),66 (0.88),16 (7-0-9 43.75%),23 (1.44)
Totals,Totals,23y 249d,765 (405-3-357 52.94%),446 (0.58),,
C,"Neesham, Gerard",41y 125d,25 (10-0-15 40.00%),,←,
