North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",22y 193d,17 (10-0-7 58.82%),6 (0.35),7 (3-0-4 42.86%),2 (0.29)
18,"Atley, Shaun",23y 335d,129 (73-0-56 56.59%),16 (0.12),←,
13,"Clarke, Ryan",19y 57d,6 (2-0-4 33.33%),,←,
10,"Cunnington, Ben",25y 44d,142 (80-0-62 56.34%),57 (0.40),←,
15,"Dal Santo, Nick",32y 173d,319 (184-5-130 58.46%),154 (0.48),59 (39-0-20 66.10%),14 (0.24)
38,"Daw, Majak",25y 155d,22 (10-0-12 45.45%),21 (0.95),←,
14,"Dumont, Trent",21y 44d,17 (6-0-11 35.29%),7 (0.41),←,
11,"Firrito, Michael",32y 260d,272 (140-2-130 51.84%),29 (0.11),←,
43,"Gibson, Sam",30y 78d,105 (63-0-42 60.00%),46 (0.44),←,
22,"Goldstein, Todd",28y 43d,168 (92-1-75 55.06%),87 (0.52),←,
6,"Hansen, Lachlan",27y 362d,135 (69-1-65 51.48%),76 (0.56),←,
29,"Harvey, Brent",38y 91d,429 (235-3-191 55.13%),513 (1.20),←,
34,"Macmillan, Jamie",24y 325d,101 (57-0-44 56.44%),41 (0.41),←,
2,"McKenzie, Brad",23y 76d,36 (17-0-19 47.22%),5 (0.14),←,
17,"Mullett, Aaron",24y 172d,64 (35-0-29 54.69%),26 (0.41),←,
28,"Nahas, Robin",28y 277d,117 (49-3-65 43.16%),135 (1.15),34 (20-0-14 58.82%),35 (1.03)
20,"Petrie, Drew",33y 303d,313 (159-3-151 51.28%),427 (1.36),←,
9,"Swallow, Andrew",29y 72d,205 (107-1-97 52.44%),76 (0.37),←,
25,"Tarrant, Robbie",27y 110d,81 (44-0-37 54.32%),41 (0.51),←,
12,"Thomas, Lindsay",28y 167d,193 (98-2-93 51.30%),317 (1.64),←,
8,"Wells, Daniel",31y 192d,240 (125-2-113 52.50%),150 (0.63),←,
7,"Ziebell, Jack",25y 167d,144 (75-0-69 52.08%),88 (0.61),←,
Totals,Totals,27y 168d,3255 (1730-23-1502 53.15%),2318 (0.71),,
C,"Scott, Brad",40y 102d,154 (85-0-69 55.19%),,←,
