Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",28y 150d,122 (67-2-53 55.74%),9 (0.07),←,
48,"Baker, Liam",21y 180d,15 (11-0-4 73.33%),9 (0.60),←,
29,"Bolton, Shai",20y 230d,21 (15-0-6 71.43%),15 (0.71),←,
35,"Broad, Nathan",26y 102d,47 (37-0-10 78.72%),1 (0.02),←,
11,"Castagna, Jason",23y 14d,69 (47-0-22 68.12%),74 (1.07),←,
41,"Chol, Mabior",22y 178d,7 (5-0-2 71.43%),8 (1.14),←,
9,"Cotchin, Trent",29y 110d,230 (124-2-104 54.35%),125 (0.54),←,
10,"Edwards, Shane",30y 274d,248 (125-5-118 51.41%),158 (0.64),←,
5,"Ellis, Brandon",25y 357d,169 (102-1-66 60.65%),57 (0.34),←,
34,"Graham, Jack",21y 151d,33 (26-0-7 78.79%),13 (0.39),←,
2,"Grimes, Dylan",28y 10d,144 (91-0-53 63.19%),3 (0.02),←,
14,"Houli, Bachar",31y 75d,200 (108-3-89 54.75%),42 (0.21),174 (98-2-74 56.90%),33 (0.19)
23,"Lambert, Kane",27y 242d,88 (59-0-29 67.05%),55 (0.63),←,
19,"Lynch, Tom",26y 268d,149 (49-1-99 33.22%),299 (2.01),18 (12-0-6 66.67%),45 (2.50)
4,"Martin, Dustin",28y 30d,218 (120-2-96 55.50%),234 (1.07),←,
3,"Prestia, Dion",26y 287d,148 (66-0-82 44.59%),49 (0.33),53 (40-0-13 75.47%),19 (0.36)
8,"Riewoldt, Jack",30y 268d,255 (129-4-122 51.37%),615 (2.41),←,
17,"Rioli, Daniel",22y 101d,70 (44-0-26 62.86%),63 (0.90),←,
15,"Short, Jayden",23y 183d,64 (41-0-23 64.06%),19 (0.30),←,
47,"Soldo, Ivan",23y 103d,16 (11-0-5 68.75%),4 (0.25),←,
44,"Stack, Sydney",19y 89d,16 (11-0-5 68.75%),10 (0.63),←,
1,"Vlastuin, Nick",25y 98d,134 (84-0-50 62.69%),26 (0.19),←,
Totals,Totals,25y 209d,2463 (1372-20-1071 55.70%),1888 (0.77),,
C,"Hardwick, Damien",46y 342d,224 (123-2-99 55.36%),,←,
