North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Ahern, Paul",21y 312d,2 (1-0-1 50.00%),,←,
18,"Atley, Shaun",25y 269d,166 (86-0-80 51.81%),36 (0.22),←,
50,"Brown, Ben",25y 201d,89 (49-0-40 55.06%),189 (2.12),←,
10,"Cunnington, Ben",26y 344d,177 (93-0-84 52.54%),74 (0.42),←,
1,"Daw, Majak",27y 90d,40 (15-0-25 37.50%),30 (0.75),←,
14,"Dumont, Trent",22y 344d,51 (18-0-33 35.29%),18 (0.35),←,
22,"Goldstein, Todd",29y 343d,202 (104-1-97 51.73%),107 (0.53),←,
39,"Hartung, Billy",23y 136d,75 (50-1-24 67.33%),33 (0.44),12 (7-0-5 58.33%),6 (0.50)
4,"Higgins, Shaun",30y 97d,194 (93-1-100 48.20%),203 (1.05),65 (35-0-30 53.85%),75 (1.15)
5,"Jacobs, Ben",26y 151d,89 (45-0-44 50.56%),14 (0.16),63 (40-0-23 63.49%),9 (0.14)
34,"Macmillan, Jamie",26y 259d,129 (68-0-61 52.71%),44 (0.34),←,
11,"McDonald, Luke",23y 120d,86 (46-0-40 53.49%),13 (0.15),←,
40,"Murphy, Tom",20y 141d,2 (1-0-1 50.00%),,←,
12,"Simpkin, Jy",20y 96d,25 (10-0-15 40.00%),17 (0.68),←,
25,"Tarrant, Robbie",29y 45d,116 (57-0-59 49.14%),43 (0.37),←,
16,"Thompson, Scott",32y 31d,212 (103-2-107 49.06%),7 (0.03),←,
28,"Turner, Kayne",22y 160d,48 (26-0-22 54.17%),36 (0.75),←,
2,"Williams, Marley",24y 322d,93 (47-0-46 50.54%),10 (0.11),25 (11-0-14 44.00%),4 (0.16)
32,"Wood, Mason",24y 269d,32 (16-0-16 50.00%),42 (1.31),←,
19,"Wright, Sam",27y 329d,122 (70-0-52 57.38%),58 (0.48),←,
7,"Ziebell, Jack",27y 101d,178 (87-0-91 48.88%),117 (0.66),←,
44,"Zurhaar, Cameron",20y 18d,8 (2-0-6 25.00%),4 (0.50),←,
Totals,Totals,25y 157d,2136 (1087-5-1044 50.89%),1095 (0.51),,
C,"Scott, Brad",42y 37d,191 (98-0-93 51.31%),,←,
