Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",18,4,10,28,,1.0,,8.0,3.0,5.0,6.0,6.0,,1.0,,11,17,,,6.0,1.0,,82.0
14,"Aish, James",5,1,6,11,,,,4.0,,,,3.0,,,,1,10,,,3.0,,,84.0
17,"Brown, Callum",9,6,8,17,,1.0,,3.0,,2.0,,3.0,1.0,3.0,,6,13,,1.0,1.0,,1.0,68.0
46,"Cox, Mason",7,6,6,13,1.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,,11,2,6.0,2.0,5.0,,1.0,94.0
25,"Crisp, Jack",11,1,7,18,,1.0,,4.0,3.0,5.0,3.0,3.0,1.0,1.0,,8,10,,,3.0,2.0,1.0,90.0
2,"de Goey, Jordan",14,7,5,19,1.0,3.0,,4.0,,4.0,3.0,3.0,4.0,1.0,1.0,8,9,,3.0,,,,88.0
5,"Elliott, Jamie",9,5,2,11,2.0,1.0,,1.0,,1.0,,2.0,,1.0,,4,8,1.0,3.0,,,,70.0
4,"Grundy, Brodie",9,4,13,22,,1.0,58.0,8.0,1.0,,5.0,4.0,4.0,3.0,3.0,17,8,2.0,,,,,93.0
38,"Howe, Jeremy",9,3,8,17,,,,1.0,6.0,1.0,,2.0,,,,6,8,1.0,,10.0,,,87.0
8,"Langdon, Tom",3,4,17,20,,,,,2.0,,,,,,,9,11,1.0,,2.0,,,82.0
37,"Maynard, Brayden",8,4,4,12,,,,3.0,4.0,3.0,,,,,,3,10,,,3.0,,,85.0
16,"Mayne, Chris",1,1,2,3,,,,,,,1.0,1.0,,,,2,1,,,,,,4.0
41,"Mihocek, Brody",10,6,3,13,,2.0,,1.0,,6.0,,3.0,2.0,,,3,10,,2.0,,,,88.0
30,"Moore, Darcy",10,4,10,20,,,,1.0,8.0,,,4.0,1.0,,,7,8,1.0,,5.0,,,89.0
10,"Pendlebury, Scott",11,2,16,27,,,,3.0,1.0,2.0,5.0,4.0,1.0,1.0,,9,16,,,,,,77.0
21,"Phillips, Tom",19,8,10,29,2.0,1.0,,5.0,5.0,4.0,2.0,3.0,1.0,1.0,,8,22,,,,,,93.0
23,"Roughead, Jordan",9,9,5,14,,,,,1.0,,,1.0,,1.0,,6,9,2.0,,9.0,,,82.0
22,"Sidebottom, Steele",17,7,8,25,,,,2.0,3.0,5.0,2.0,2.0,,2.0,,10,19,,,3.0,,1.0,93.0
1,"Stephenson, Jaidyn",11,5,6,17,2.0,1.0,,2.0,3.0,,,2.0,,2.0,,3,14,,,,,1.0,88.0
24,"Thomas, Josh",9,3,4,13,2.0,,,3.0,1.0,5.0,1.0,2.0,1.0,1.0,,5,8,,1.0,1.0,1.0,,93.0
7,"Treloar, Adam",9,2,17,26,,,,5.0,1.0,2.0,4.0,3.0,1.0,2.0,,4,20,,,,1.0,1.0,81.0
18,"Varcoe, Travis",11,6,9,20,1.0,,,4.0,,6.0,,3.0,1.0,1.0,,6,14,,1.0,,,1.0,87.0
Totals,Totals,219,98,176,395,11.0,12.0,60.0,64.0,43.0,52.0,33.0,56.0,20.0,21.0,4.0,147,247,14.0,13.0,51.0,5.0,7.0,
Opposition,Opposition,219,114,179,398,9.0,10.0,6.0,58.0,40.0,52.0,26.0,48.0,21.0,20.0,2.0,132,269,9.0,10.0,53.0,4.0,6.0,
