West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",6,5,8,14,,,3.0,3.0,,,,,,1.0,,,,,,,,,
6,"Banfield, Drew",14,1,10,24,1,1.0,,3.0,,,,,,3.0,2.0,,,,,,,,
35,"Cousins, Ben",6,4,7,13,,,,1.0,,,,,3.0,2.0,,,,,,,,,
19,"Gardiner, Michael",9,5,4,13,1,,6.0,,,,,,,,,,,,,,,,
7,"Gehrig, Fraser",7,3,5,12,,,,,,,,,,,,,,,,,,,
14,"Grgic, Ilija",8,6,8,16,1,,11.0,,,,,,3.0,4.0,,,,,,,,,
1,"Heady, Brett",9,3,3,12,,,,2.0,,,,,2.0,,,,,,,,,,
2,"Kemp, Dean",13,3,8,21,1,,1.0,5.0,,,,,2.0,,,,,,,,,,
28,"Lewis, Chris",21,5,11,32,,,,,,,,,1.0,1.0,,,,,,,,,
5,"Lovell, Andy",20,3,14,34,1,,,1.0,,,,,2.0,,,,,,,,,,
33,"Matera, Phillip",13,6,3,16,4,2.0,,4.0,,,,,1.0,1.0,,,,,,,,,
17,"McKenna, Guy",10,3,7,17,,,,6.0,,,,,,2.0,,,,,,,,,
42,"Morrison, Chad",14,3,6,20,,1.0,,,,,,,,1.0,,,,,,,,,
21,"Schofield, Jarrad",6,,6,12,,,1.0,,,,,,1.0,,,,,,,,,,
22,"Stone, Nicholas",2,4,6,8,,,7.0,5.0,,,,,,,,,,,,,,,
4,"Sumich, Peter",9,1,2,11,7,1.0,,,,,,,,,,,,,,,,,
16,"Symmons, Paul",19,8,8,27,,1.0,1.0,1.0,,,,,2.0,,3.0,,,,,,,,
50,"Turnbull, Ryan",9,,2,11,,,1.0,1.0,,,,,1.0,,,,,,,,,,
12,"White, Mitchell",10,6,7,17,1,1.0,,2.0,,,,,,,,,,,,,,,
44,"Wirrpanda, David",8,1,2,10,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,
24,"Worsfold, John",5,1,5,10,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,71,132,350,17,10.0,32.0,35.0,,,,,20.0,17.0,5.0,,,,,,,,
Opposition,Opposition,203,73,151,354,13,10.0,23.0,24.0,,,,,17.0,20.0,1.0,,,,,,,,
