Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",26y 298d,93 (57-1-35 61.83%),140 (1.51),←,
21,"Barlow, Michael",26y 143d,74 (46-1-27 62.84%),45 (0.61),←,
30,"Clarke, Zac",24y 43d,58 (27-1-30 47.41%),34 (0.59),←,
15,"Crowley, Ryan",30y 66d,172 (92-1-79 53.78%),113 (0.66),←,
17,"Crozier, Hayden",20y 137d,17 (10-0-7 58.82%),10 (0.59),←,
9,"de Boer, Matt",24y 61d,109 (60-1-48 55.50%),42 (0.39),←,
41,"Duffield, Paul",29y 94d,141 (71-1-69 50.71%),30 (0.21),←,
7,"Fyfe, Nat",22y 234d,78 (47-1-30 60.90%),60 (0.77),←,
32,"Hill, Stephen",24y 9d,115 (61-0-54 53.04%),70 (0.61),←,
37,"Johnson, Michael",29y 202d,180 (96-1-83 53.61%),62 (0.34),←,
23,"Mayne, Chris",25y 189d,112 (62-1-49 55.80%),141 (1.26),←,
16,"Mundy, David",28y 294d,194 (102-1-91 52.84%),76 (0.39),←,
13,"Mzungu, Tendai",28y 71d,71 (41-1-29 58.45%),45 (0.63),←,
27,"Neale, Lachie",20y 351d,30 (15-0-15 50.00%),16 (0.53),←,
29,"Pavlich, Matthew",32y 130d,299 (139-0-160 46.49%),598 (2.00),←,
46,"Pearce, Clancee",23y 199d,74 (38-1-35 52.03%),31 (0.42),←,
6,"Pearce, Danyle",28y 33d,187 (81-2-104 43.85%),92 (0.49),33 (22-1-10 68.18%),16 (0.48)
31,"Sandilands, Aaron",31y 155d,201 (105-0-96 52.24%),77 (0.38),←,
36,"Silvagni, Alex",26y 223d,40 (21-1-18 53.75%),10 (0.25),←,
34,"Spurr, Lee",26y 287d,44 (32-1-11 73.86%),2 (0.05),←,
8,"Suban, Nick",24y 1d,91 (46-1-44 51.10%),37 (0.41),←,
33,"Sutcliffe, Cam",21y 352d,31 (21-1-9 69.35%),9 (0.29),←,
Totals,Totals,26y 63d,2411 (1270-18-1123 52.68%),1740 (0.72),,
C,"Lyon, Ross",47y 183d,178 (113-5-60 64.89%),,57 (37-1-19 65.79%),
