Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",4,5,6,10,,,,4.0,2.0,,,,,,,4.0,6.0,1.0,,9.0,,,74.0
30,"Conca, Reece",6,4,5,11,,,,7.0,1.0,2.0,2.0,,1.0,,,4.0,7.0,,,,,,67.0
9,"Cotchin, Trent",11,3,10,21,,,,,4.0,2.0,4.0,4.0,3.0,1.0,,9.0,13.0,,,1.0,,,83.0
39,"Drummond, Nathan",3,3,5,8,,,,6.0,,1.0,1.0,,2.0,,,4.0,4.0,,,,,,74.0
5,"Ellis, Brandon",14,9,10,24,,,,2.0,,2.0,2.0,3.0,,1.0,,7.0,16.0,,,,,,86.0
6,"Grigg, Shaun",9,3,7,16,,,1.0,5.0,2.0,3.0,1.0,4.0,,2.0,,3.0,13.0,,,,,,81.0
2,"Grimes, Dylan",7,4,7,14,,,,2.0,3.0,,1.0,1.0,2.0,,,7.0,7.0,,,1.0,,,84.0
16,"Hampson, Shaun",5,5,5,10,,1.0,37.0,3.0,,1.0,1.0,6.0,2.0,3.0,,5.0,6.0,1.0,1.0,1.0,,,84.0
14,"Houli, Bachar",12,11,9,21,,,,4.0,2.0,4.0,2.0,2.0,,,,2.0,20.0,,,1.0,,,84.0
28,"Hunt, Taylor",17,7,6,23,,,,,2.0,3.0,,3.0,1.0,,,1.0,21.0,1.0,,2.0,,,76.0
23,"Lambert, Kane",5,2,6,11,,1.0,,4.0,,1.0,1.0,2.0,1.0,,,3.0,7.0,,,,1.0,,78.0
27,"Lloyd, Sam",7,6,1,8,1,1.0,,4.0,,1.0,,,,,,2.0,6.0,1.0,2.0,,,,81.0
44,"Marcon, Adam",9,4,7,16,,,,5.0,5.0,3.0,3.0,6.0,1.0,1.0,,6.0,10.0,,,,,1.0,72.0
31,"Markov, Oleg",8,2,1,9,,,,3.0,1.0,3.0,,1.0,1.0,1.0,,3.0,6.0,1.0,,1.0,,,67.0
4,"Martin, Dustin",16,9,12,28,,,,6.0,2.0,2.0,4.0,7.0,1.0,4.0,,13.0,16.0,,,,,1.0,88.0
26,"Miles, Anthony",5,2,6,11,,,,5.0,2.0,2.0,6.0,3.0,2.0,2.0,,8.0,3.0,,,,,,70.0
18,"Rance, Alex",16,9,10,26,,,,,5.0,,,3.0,2.0,1.0,,14.0,13.0,5.0,,9.0,,,98.0
8,"Riewoldt, Jack",12,5,5,17,2,1.0,,1.0,,3.0,,5.0,4.0,1.0,,9.0,8.0,1.0,3.0,2.0,,,96.0
17,"Rioli, Daniel",6,7,4,10,,,,1.0,,2.0,,1.0,,,,2.0,8.0,1.0,1.0,,,,74.0
45,"Short, Jayden",20,5,3,23,,,,1.0,6.0,3.0,,3.0,,,,1.0,17.0,1.0,,,1.0,,86.0
29,"Vickery, Ty",2,4,6,8,,,5.0,5.0,,,,1.0,,,,3.0,5.0,1.0,,3.0,,,82.0
1,"Vlastuin, Nick",11,5,3,14,,,,1.0,3.0,,1.0,4.0,1.0,4.0,,7.0,7.0,2.0,,1.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,114,134,339,3,5.0,43.0,69.0,40.0,38.0,29.0,59.0,24.0,21.0,,117.0,219.0,16.0,7.0,31.0,2.0,2.0,
Opposition,Opposition,213,108,180,393,17,9.0,36.0,69.0,35.0,64.0,38.0,57.0,21.0,24.0,6.0,130.0,261.0,5.0,16.0,34.0,22.0,13.0,
