Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aleer, Leek",5,3,3,8,,,,2.0,4.0,,,1.0,,,,2.0,5.0,,,8.0,,,100.0
7,"Ash, Lachie",16,6,10,26,,,,2.0,7.0,1.0,1.0,1.0,1.0,,,6.0,13.0,,,2.0,,,80.0
14,"Bedford, Toby",5,2,6,11,,,,4.0,,4.0,1.0,,,,,2.0,8.0,,,2.0,1.0,,84.0
32,"Briggs, Kieren",9,4,4,13,,2.0,40.0,3.0,1.0,5.0,5.0,3.0,,1.0,,8.0,3.0,2.0,,5.0,,1.0,79.0
46,"Brown, Callum",1,,3,4,,1.0,,1.0,,,,2.0,,1.0,,,3.0,,,3.0,,,73.0
44,"Buckley, Jack",9,6,2,11,,,,1.0,4.0,1.0,,1.0,,,,2.0,10.0,,,6.0,,,100.0
17,"Callaghan, Finn",12,3,11,23,,,,4.0,,8.0,5.0,5.0,2.0,,,6.0,17.0,,,,1.0,1.0,80.0
3,"Coniglio, Stephen",9,,10,19,,1.0,,2.0,,3.0,5.0,3.0,1.0,1.0,,8.0,8.0,,,2.0,1.0,1.0,84.0
13,"Cumming, Isaac",7,4,7,14,1,,,3.0,1.0,1.0,2.0,4.0,,3.0,,8.0,7.0,1.0,1.0,2.0,,,78.0
16,"Daniels, Brent",8,2,7,15,,,,1.0,,6.0,1.0,2.0,,1.0,,5.0,12.0,,,1.0,,2.0,81.0
12,"Green, Tom",13,,25,38,,,,5.0,4.0,1.0,5.0,5.0,,1.0,,17.0,20.0,,,,,,83.0
4,"Greene, Toby",8,5,8,16,3,,,4.0,,6.0,1.0,3.0,1.0,1.0,,9.0,7.0,1.0,1.0,,,2.0,93.0
35 ↓,"Gruzewski, Max",2,2,,2,,,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,37.0
27,"Himmelberg, Harry",13,7,8,21,,,,3.0,5.0,,1.0,3.0,3.0,,,8.0,11.0,1.0,,5.0,,,74.0
23,"Hogan, Jesse",5,4,4,9,2,,,2.0,,,,,2.0,,,6.0,4.0,1.0,2.0,,,1.0,87.0
39,"Idun, Connor",14,11,9,23,,,,3.0,6.0,2.0,,1.0,1.0,,,3.0,19.0,,,6.0,,,80.0
22,"Kelly, Josh",14,4,10,24,2,,,4.0,1.0,3.0,2.0,2.0,2.0,1.0,,5.0,20.0,,1.0,1.0,,1.0,82.0
31 ↑,"McMullin, Toby",3,1,2,5,,,,,,1.0,,,,,,1.0,4.0,,,,,,30.0
36,"Perryman, Harry",14,5,7,21,,,,6.0,4.0,2.0,1.0,4.0,,2.0,,7.0,11.0,1.0,,1.0,,,80.0
26,"Riccardi, Jake",6,4,4,10,2,1.0,2.0,2.0,,1.0,4.0,4.0,,2.0,,6.0,4.0,1.0,4.0,1.0,,1.0,76.0
28,"Thomas, Harvey",4,2,5,9,,,,2.0,,2.0,,,1.0,,,3.0,6.0,,,1.0,,,64.0
8,"Ward, Callan",13,9,11,24,2,,,2.0,3.0,,1.0,,1.0,,,7.0,18.0,,1.0,3.0,,,88.0
6,"Whitfield, Lachie",27,12,14,41,,,,4.0,1.0,5.0,1.0,7.0,2.0,1.0,2.0,5.0,33.0,,,,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,96,170,387,12,6.0,42.0,61.0,41.0,52.0,36.0,52.0,17.0,16.0,2.0,125.0,244.0,9.0,11.0,50.0,3.0,11.0,
Opposition,Opposition,217,96,132,349,13,16.0,37.0,58.0,39.0,55.0,44.0,56.0,16.0,17.0,4.0,144.0,204.0,13.0,12.0,47.0,1.0,11.0,
