Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",27y 67d,126 (46-1-79 36.90%),100 (0.79),71 (39-0-32 54.93%),87 (1.23)
10,"Bateman, Chance",20y 310d,11 (5-0-6 45.45%),4 (0.36),←,
39,"Campbell, Robert",19y 329d,1 (1-0-0 100.00%),,←,
17,"Chick, Daniel",26y 76d,132 (65-2-65 50.00%),137 (1.04),←,
35,"Cox, Adrian",21y 231d,18 (8-0-10 44.44%),6 (0.33),←,
24,"Cox, Simon",25y 92d,62 (29-0-33 46.77%),26 (0.42),4 (2-0-2 50.00%),2 (0.50)
9,"Crawford, Shane",27y 230d,183 (92-2-89 50.82%),150 (0.82),←,
19,"Dixon, Ben",24y 317d,99 (54-1-44 55.05%),147 (1.48),←,
34,"Graham, Mark",29y 45d,169 (78-2-89 46.75%),54 (0.32),←,
5,"Harford, Daniel",25y 39d,142 (67-1-74 47.54%),62 (0.44),←,
3,"Hay, Jonathan",22y 257d,88 (43-1-44 49.43%),9 (0.10),←,
15,"Hodge, Luke",17y 316d,1 (1-0-0 100.00%),,←,
2,"Holland, Nick",27y 272d,134 (62-2-70 47.01%),200 (1.49),←,
37,"Lekkas, Angelo",25y 302d,116 (52-1-63 45.26%),46 (0.40),←,
7,"McCabe, Luke",25y 260d,121 (58-1-62 48.35%),11 (0.09),←,
28,"Mitchell, Sam",19y 197d,1 (1-0-0 100.00%),,←,
13,"Picioane, Lance",21y 324d,33 (17-0-16 51.52%),9 (0.27),29 (16-0-13 55.17%),7 (0.24)
20,"Rawlings, Jade",24y 200d,77 (38-0-39 49.35%),25 (0.32),←,
16,"Ries, Nick",19y 287d,2 (1-0-1 50.00%),1 (0.50),←,
4,"Tallis, Rayden",26y 322d,121 (57-0-64 47.11%),15 (0.12),←,
23,"Thompson, Nathan",24y 72d,72 (39-1-32 54.86%),96 (1.33),←,
21,"Vandenberg, Richard",25y 103d,46 (21-1-24 46.74%),11 (0.24),←,
Totals,Totals,24y 29d,1755 (835-16-904 47.58%),1109 (0.63),,
C,"Schwab, Peter",41y 217d,53 (29-0-24 54.72%),,←,
