Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Blakely, Connor",19,7,14,33,,,,9.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,12.0,25.0,,,,,,88.0
17,"Crozier, Hayden",9,1,3,12,3,,,4.0,,2.0,1.0,3.0,1.0,,,7.0,5.0,,,1.0,,1.0,81.0
7,"Fyfe, Nat",14,5,16,30,,2.0,,,3.0,6.0,4.0,5.0,2.0,1.0,,15.0,15.0,1.0,,2.0,,,85.0
28,"Grey, Brady",3,3,4,7,,,,4.0,,3.0,,1.0,,1.0,,1.0,6.0,,,,,1.0,78.0
21,"Hamling, Joel",7,4,7,14,,,,4.0,2.0,2.0,,1.0,2.0,,,5.0,9.0,2.0,,4.0,,,94.0
9,"Hill, Bradley",12,3,6,18,2,,,5.0,2.0,4.0,,3.0,,,,2.0,15.0,,1.0,1.0,,,84.0
32,"Hill, Stephen",12,1,5,17,,,,5.0,,4.0,3.0,3.0,,,,9.0,6.0,,,1.0,,1.0,69.0
15,"Hughes, Ethan",7,4,7,14,,,,2.0,3.0,1.0,1.0,3.0,,3.0,,4.0,9.0,1.0,,2.0,,,80.0
5,"Ibbotson, Garrick",7,4,5,12,,,,,3.0,,,1.0,1.0,,,7.0,5.0,1.0,,4.0,,,89.0
37,"Johnson, Michael",13,6,2,15,,,,3.0,1.0,,,2.0,1.0,,,5.0,7.0,3.0,,4.0,,,92.0
22,"Kersten, Shane",9,3,4,13,2,1.0,,1.0,1.0,,,6.0,2.0,,,3.0,7.0,,,1.0,,,88.0
26,"Langdon, Ed",4,2,8,12,,,,4.0,,1.0,1.0,2.0,,,,5.0,7.0,1.0,,4.0,,,75.0
23,"McCarthy, Cam",5,2,3,8,1,,,6.0,,3.0,1.0,,1.0,,,3.0,5.0,,,1.0,,,90.0
16,"Mundy, David",11,2,17,28,,,,7.0,2.0,6.0,9.0,3.0,2.0,1.0,,18.0,12.0,,,5.0,,,75.0
27,"Neale, Lachie",14,4,23,37,1,1.0,,1.0,4.0,1.0,8.0,5.0,1.0,2.0,3.0,20.0,16.0,1.0,,1.0,2.0,,79.0
6,"Pearce, Danyle",13,2,6,19,,,,5.0,,5.0,3.0,4.0,1.0,1.0,,11.0,7.0,,,1.0,,,83.0
31,"Sandilands, Aaron",5,,6,11,,,39.0,3.0,,1.0,4.0,6.0,2.0,1.0,,4.0,6.0,,,5.0,,1.0,75.0
34,"Spurr, Lee",8,4,2,10,,,,3.0,3.0,1.0,,4.0,,2.0,,3.0,8.0,,,2.0,,,81.0
33,"Sutcliffe, Cam",7,3,4,11,,,,3.0,2.0,,1.0,3.0,,3.0,,6.0,8.0,,,4.0,,,81.0
20,"Taberner, Matthew",5,1,,5,1,,4.0,4.0,1.0,1.0,,3.0,2.0,2.0,,4.0,,1.0,,3.0,,,93.0
10,"Walters, Michael",17,3,10,27,3,2.0,,4.0,,3.0,3.0,4.0,5.0,1.0,2.0,14.0,12.0,,1.0,1.0,,2.0,85.0
14,"Weller, Lachie",17,5,9,26,,,,2.0,3.0,3.0,,3.0,,,,4.0,18.0,,,4.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,69,161,379,13,8.0,43.0,79.0,35.0,52.0,44.0,70.0,24.0,21.0,6.0,162.0,208.0,11.0,2.0,51.0,2.0,6.0,
Opposition,Opposition,247,100,131,378,7,9.0,36.0,72.0,38.0,43.0,35.0,72.0,21.0,24.0,,150.0,223.0,10.0,8.0,44.0,3.0,3.0,
