Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",26y 183d,148 (113-0-35 76.35%),282 (1.91),←,
9,"Burgoyne, Shaun",34y 204d,327 (223-1-103 68.35%),262 (0.80),170 (126-1-43 74.41%),91 (0.54)
5,"Burton, Ryan",20y 102d,11 (5-0-6 45.45%),2 (0.18),←,
32,"Fitzpatrick, Jack",25y 321d,26 (4-0-22 15.38%),27 (1.04),4 (2-0-2 50.00%),3 (0.75)
12,"Frawley, James",28y 235d,187 (66-1-120 35.56%),24 (0.13),48 (32-0-16 66.67%),6 (0.13)
6,"Gibson, Josh",33y 61d,221 (142-2-77 64.71%),5 (0.02),156 (113-1-42 72.76%),3 (0.02)
19,"Gunston, Jack",25y 209d,135 (95-0-40 70.37%),280 (2.07),121 (90-0-31 74.38%),260 (2.15)
37,"Hardwick, Blake",20y 97d,6 (4-0-2 66.67%),,←,
4,"Hartung, Billy",22y 109d,51 (37-0-14 72.55%),24 (0.47),←,
31,"Henderson, Ricky",28y 244d,95 (47-0-48 49.47%),46 (0.48),5 (1-0-4 20.00%),3 (0.60)
15,"Hodge, Luke",32y 332d,293 (173-1-119 59.22%),192 (0.66),←,
17,"Howe, Daniel",21y 160d,19 (16-0-3 84.21%),3 (0.16),←,
29,"Langford, Will",24y 314d,54 (37-0-17 68.52%),18 (0.33),←,
7,"McEvoy, Ben",27y 306d,154 (92-2-60 60.39%),64 (0.42),63 (41-0-22 65.08%),37 (0.59)
3,"Mitchell, Tom",23y 347d,73 (45-0-28 61.64%),40 (0.55),8 (3-0-5 37.50%),2 (0.25)
23,"OBrien, Tim",23y 46d,23 (17-0-6 73.91%),22 (0.96),←,
28,"Puopolo, Paul",29y 162d,141 (107-0-34 75.89%),140 (0.99),←,
33,"Rioli, Cyril",27y 303d,185 (126-1-58 68.38%),273 (1.48),←,
2,"Roughead, Jarryd",30y 110d,239 (153-1-85 64.23%),507 (2.12),←,
26,"Shiels, Liam",26y 14d,150 (109-0-41 72.67%),51 (0.34),←,
16,"Smith, Isaac",28y 134d,143 (109-0-34 76.22%),116 (0.81),←,
24,"Stratton, Ben",28y 73d,146 (102-1-43 70.21%),1 (0.01),←,
Totals,Totals,26y 301d,2827 (1822-10-995 64.45%),2379 (0.84),,
C,"Clarkson, Alastair",49y 16d,291 (183-1-107 63.06%),,←,
