North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
5,"Anderson, Stuart",22y 2d,31 (22-0-9 70.97%),7 (0.23),←,
11,"Archer, Glenn",23y 97d,85 (51-0-34 60.00%),55 (0.65),←,
14,"Armstrong, Matt",29y 120d,167 (76-0-91 45.51%),87 (0.52),35 (24-0-11 68.57%),16 (0.46)
12,"Blakey, John",29y 341d,213 (101-0-112 47.42%),68 (0.32),78 (49-0-29 62.82%),30 (0.38)
16,"Capuano, Mathew",20y 301d,27 (18-0-9 66.67%),9 (0.33),←,
18,"Carey, Wayne",25y 33d,136 (80-0-56 58.82%),343 (2.52),←,
27,"Crocker, Darren",29y 95d,142 (68-1-73 48.24%),99 (0.70),←,
25,"Daniltchenko, Jason",20y 301d,21 (15-0-6 71.43%),14 (0.67),←,
28,"Dwyer, Anthony",26y 180d,29 (13-0-16 44.83%),27 (0.93),←,
6,"Fairley, Ian",31y 285d,206 (108-2-96 52.91%),148 (0.72),←,
17,"Freeborn, Glenn",23y 144d,21 (15-0-6 71.43%),11 (0.52),←,
34,"King, David",24y 114d,54 (35-0-19 64.81%),13 (0.24),←,
7,"Laidley, Dani",29y 94d,128 (77-1-50 60.55%),13 (0.10),76 (48-0-28 63.16%),2 (0.03)
4,"Martyn, Mick",27y 303d,164 (89-1-74 54.57%),14 (0.09),←,
31,"McKernan, Corey",22y 193d,59 (40-0-19 67.80%),57 (0.97),←,
22,"Roberts, Mark",31y 1d,154 (75-0-79 48.70%),129 (0.84),77 (49-0-28 63.64%),110 (1.43)
3,"Rock, Anthony",25y 274d,125 (74-0-51 59.20%),101 (0.81),←,
2,"Schwass, Wayne",27y 215d,152 (81-0-71 53.29%),88 (0.58),←,
8,"Scott, Robert",27y 120d,169 (100-1-68 59.47%),189 (1.12),37 (25-0-12 67.57%),25 (0.68)
37,"Simpson, Adam",20y 134d,15 (12-0-3 80.00%),11 (0.73),←,
10,"Stevens, Anthony",24y 363d,120 (69-0-51 57.50%),60 (0.50),←,
Totals,Totals,25y 316d,2218 (1219-6-993 54.96%),1543 (0.70),,
C,"Pagan, Denis",48y 279d,83 (53-0-30 63.86%),,←,
