Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",6,7,8,14,,,,1.0,2.0,,,,1.0,,,4.0,9.0,3.0,,6.0,8.0,,100.0
35,"Biglands, Rhett",5,3,4,9,,,13.0,2.0,1.0,3.0,1.0,4.0,,2.0,,2.0,6.0,,,,,,48.0
44,"Bock, Nathan",9,3,4,13,,,,,3.0,,,2.0,,2.0,,2.0,11.0,2.0,,4.0,,,88.0
24,"Burton, Brett",11,4,9,20,,1.0,,1.0,,4.0,3.0,3.0,,1.0,,8.0,13.0,1.0,1.0,2.0,1.0,2.0,98.0
11,"Doughty, Michael",3,2,5,8,,,,,,,1.0,1.0,,,,4.0,3.0,,,2.0,,,36.0
9,"Edwards, Tyson",16,9,13,29,2,,,4.0,1.0,4.0,,5.0,,1.0,2.0,6.0,23.0,,3.0,,,2.0,100.0
36,"Goodwin, Simon",13,4,10,23,,,1.0,2.0,3.0,5.0,3.0,4.0,1.0,2.0,,7.0,16.0,,,1.0,4.0,1.0,85.0
34,"Hart, Ben",12,4,4,16,,,,6.0,3.0,2.0,,3.0,1.0,1.0,,7.0,9.0,1.0,,3.0,1.0,1.0,100.0
37,"Hentschel, Trent",7,4,3,10,2,,,2.0,1.0,1.0,,4.0,,2.0,,2.0,8.0,,1.0,1.0,3.0,,85.0
13,"Hudson, Ben",2,4,7,9,,,7.0,1.0,,1.0,2.0,3.0,1.0,2.0,,4.0,5.0,,,2.0,,,60.0
39,"Mattner, Martin",8,3,8,16,,,,5.0,,3.0,1.0,1.0,1.0,,,4.0,13.0,,,5.0,1.0,,96.0
16,"McGregor, Ken",6,5,8,14,2,,,3.0,,2.0,1.0,4.0,3.0,3.0,,9.0,6.0,2.0,2.0,1.0,,,99.0
23,"McLeod, Andrew",16,6,3,19,1,1.0,,3.0,2.0,8.0,1.0,1.0,1.0,1.0,,5.0,15.0,,,2.0,7.0,1.0,100.0
22,"Perrie, Ian",12,9,4,16,2,3.0,1.0,1.0,,4.0,,2.0,1.0,,,6.0,11.0,1.0,4.0,2.0,,,92.0
33,"Reilly, Brent",11,7,3,14,,,,1.0,,7.0,2.0,4.0,,1.0,,2.0,12.0,,2.0,1.0,2.0,,48.0
32,"Ricciuto, Mark",11,8,11,22,,,,2.0,,3.0,3.0,1.0,,1.0,,4.0,18.0,,,,1.0,1.0,68.0
25,"Rutten, Ben",7,6,5,12,,,,1.0,4.0,1.0,,2.0,,1.0,,5.0,7.0,1.0,1.0,2.0,3.0,,100.0
12,"Shirley, Robert",7,1,9,16,2,1.0,,5.0,1.0,1.0,5.0,2.0,,,,8.0,7.0,,,2.0,,,67.0
14,"Skipworth, Hayden",4,2,7,11,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,3.0,8.0,,1.0,,,,45.0
5,"Thompson, Scott",9,4,8,17,,,,3.0,,2.0,4.0,2.0,1.0,1.0,,7.0,11.0,,1.0,1.0,,,95.0
7,"van Berlo, Nathan",13,3,3,16,,,,1.0,1.0,5.0,2.0,5.0,1.0,2.0,,2.0,13.0,,,2.0,,,90.0
17,"Welsh, Scott",5,4,1,6,3,,,2.0,,1.0,,1.0,,1.0,,2.0,5.0,1.0,3.0,1.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,102,137,330,14,10.0,22.0,47.0,22.0,58.0,30.0,56.0,13.0,25.0,2.0,103.0,229.0,12.0,19.0,40.0,31.0,8.0,
Opposition,Opposition,173,92,164,337,14,4.0,31.0,30.0,44.0,39.0,34.0,39.0,25.0,13.0,4.0,112.0,227.0,12.0,10.0,41.0,38.0,1.0,
