Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Ah Chee, Callum",4,,2,6,,1.0,,2.0,,3.0,,5.0,,3.0,,4.0,3.0,,,,,,81.0
27,"Ainsworth, Ben",8,4,4,12,,,,3.0,,2.0,1.0,3.0,4.0,1.0,,6.0,6.0,,,1.0,2.0,,75.0
29,"Bowes, Jack",5,2,2,7,,,,2.0,,1.0,,1.0,1.0,,,4.0,3.0,,,1.0,,,73.0
15,"Currie, Daniel",5,3,6,11,1,,34.0,2.0,,1.0,2.0,5.0,1.0,4.0,,9.0,3.0,3.0,1.0,6.0,,1.0,83.0
33,"Hall, Aaron",19,2,7,26,1,,,4.0,1.0,8.0,5.0,3.0,2.0,2.0,,8.0,18.0,,,1.0,1.0,1.0,73.0
5,"Harbrow, Jarrod",16,7,4,20,,,,5.0,2.0,2.0,,4.0,,1.0,,,18.0,,,,,1.0,92.0
38,"Joyce, Jesse",10,5,5,15,,,,3.0,2.0,3.0,,2.0,1.0,1.0,,4.0,11.0,1.0,,4.0,,,88.0
23,"Lemmens, Sean",4,,2,6,1,,,3.0,,1.0,1.0,2.0,3.0,1.0,,4.0,4.0,,,1.0,,,79.0
25,"Lyons, Jarryd",5,1,7,12,,,,8.0,1.0,1.0,2.0,1.0,,,,8.0,4.0,,,1.0,,,72.0
44,"Macpherson, Darcy",8,7,7,15,,,,2.0,,3.0,,1.0,,,,3.0,11.0,1.0,1.0,,,,85.0
4,"Martin, Jack",14,9,1,15,4,3.0,,6.0,,1.0,2.0,4.0,2.0,2.0,,7.0,8.0,2.0,5.0,1.0,,,84.0
17,"May, Steven",7,6,8,15,1,,,3.0,1.0,1.0,,5.0,2.0,2.0,,8.0,7.0,,,6.0,,,86.0
18,"McKenzie, Trent",12,4,3,15,,1.0,,1.0,5.0,1.0,,1.0,,,,6.0,8.0,1.0,,1.0,,,82.0
11,"Miller, Touk",9,4,20,29,1,1.0,,4.0,,4.0,9.0,5.0,,1.0,,17.0,13.0,,,3.0,,1.0,87.0
3,"Rosa, Matt",14,4,12,26,,,,2.0,2.0,7.0,5.0,5.0,1.0,2.0,,9.0,18.0,,,1.0,,2.0,87.0
42,"Saad, Adam",9,5,8,17,,,,2.0,4.0,3.0,,1.0,1.0,1.0,,5.0,13.0,,,1.0,3.0,1.0,85.0
36,"Schoenfeld, Josh",4,2,9,13,1,,,2.0,,2.0,,,1.0,,,5.0,8.0,,,2.0,,,80.0
37,"Scrimshaw, Jack",3,2,3,6,,,,1.0,,,,2.0,,,,2.0,3.0,,,2.0,,,75.0
6,"Sexton, Alex",10,3,6,16,,2.0,,1.0,1.0,3.0,1.0,3.0,,2.0,,4.0,12.0,,,1.0,,,84.0
43,"Spencer, Max",12,9,4,16,,,,1.0,2.0,,1.0,1.0,1.0,,,4.0,11.0,1.0,1.0,3.0,,,88.0
24,"Swallow, David",12,3,18,30,1,,,4.0,2.0,3.0,7.0,1.0,1.0,,,13.0,16.0,,1.0,2.0,,,74.0
30,"Wright, Peter",5,4,3,8,1,1.0,3.0,1.0,,1.0,1.0,,2.0,,,6.0,5.0,1.0,2.0,5.0,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,86,141,336,12,12.0,37.0,62.0,23.0,51.0,37.0,55.0,23.0,23.0,,136.0,203.0,10.0,11.0,43.0,6.0,8.0,
Opposition,Opposition,219,105,163,382,22,10.0,39.0,52.0,37.0,50.0,41.0,51.0,23.0,23.0,6.0,136.0,245.0,11.0,22.0,52.0,2.0,19.0,
