West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
6,"Banfield, Drew",28y 80d,178 (99-1-78 55.90%),65 (0.37),←,
10,"Braun, Michael",24y 55d,80 (36-0-44 45.00%),30 (0.38),←,
15,"Chambers, Callum",22y 180d,28 (9-0-19 32.14%),14 (0.50),←,
22,"Collica, Michael",24y 313d,60 (22-1-37 37.50%),5 (0.08),30 (9-0-21 30.00%),1 (0.03)
9,"Cousins, Ben",23y 322d,130 (66-1-63 51.15%),123 (0.95),←,
20,"Cox, Dean",20y 290d,23 (7-0-16 30.43%),3 (0.13),←,
32,"Embley, Andrew",20y 325d,45 (16-0-29 35.56%),34 (0.76),←,
7,"Fletcher, Chad",22y 261d,44 (13-1-30 30.68%),24 (0.55),←,
26,"Gaspar, Travis",21y 51d,12 (4-0-8 33.33%),9 (0.75),←,
38,"Haynes, David",20y 342d,18 (5-0-13 27.78%),11 (0.61),←,
41,"Humm, Jeremy",19y 133d,5 (0-0-5 0.00%),,←,
27,"Jakovich, Glen",29y 55d,235 (127-2-106 54.47%),38 (0.16),←,
18,"Jones, Rowan",22y 180d,64 (24-1-39 38.28%),30 (0.47),←,
3,"Judd, Chris",18y 252d,7 (3-0-4 42.86%),9 (1.29),←,
4,"Kerr, Daniel",19y 2d,27 (9-0-18 33.33%),12 (0.44),←,
33,"Matera, Phillip",26y 172d,103 (46-1-56 45.15%),196 (1.90),←,
11,"McIntosh, Ashley",29y 210d,214 (127-1-86 59.58%),108 (0.50),←,
48,"Tuckey, Brent",22y 264d,22 (6-0-16 27.27%),9 (0.41),3 (1-0-2 33.33%),1 (0.33)
37,"Williams, Andrew",23y 78d,74 (29-1-44 39.86%),35 (0.47),←,
40,"Wilson, Troy",30y 119d,26 (8-0-18 30.77%),65 (2.50),←,
44,"Wirrpanda, David",22y 288d,72 (34-1-37 47.92%),32 (0.44),←,
13,"Wooden, Josh",23y 185d,60 (24-0-36 40.00%),10 (0.17),←,
Totals,Totals,23y 189d,1527 (714-11-802 46.76%),862 (0.56),,
C,"Worsfold, John",33y 235d,8 (4-0-4 50.00%),,←,
