Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
9,"Bizzell, Clint",23y 362d,47 (20-1-26 43.62%),31 (0.66),←,
14,"Clarke, David",20y 40d,28 (13-1-14 48.21%),17 (0.61),←,
7,"Graham, Ben",26y 235d,123 (75-1-47 61.38%),32 (0.26),←,
37,"Harley, Tom",21y 342d,26 (15-1-10 59.62%),1 (0.04),25 (14-1-10 58.00%),
32,"Hocking, Garry",31y 260d,250 (139-3-108 56.20%),227 (0.91),←,
3,"Houlihan, Adam",22y 79d,41 (26-1-14 64.63%),51 (1.24),←,
13,"Kilpatrick, Glenn",27y 300d,107 (59-1-47 55.61%),27 (0.25),81 (45-1-35 56.17%),23 (0.28)
1,"King, Steven",21y 215d,79 (41-1-37 52.53%),35 (0.44),←,
45,"Ling, Cameron",19y 118d,7 (3-1-3 50.00%),3 (0.43),←,
17,"McGrath, Tim",29y 261d,200 (119-2-79 60.00%),16 (0.08),193 (115-2-76 60.10%),16 (0.08)
31,"Mensch, David",27y 315d,134 (82-1-51 61.57%),148 (1.10),←,
39,"Milburn, Darren",23y 70d,56 (26-0-30 46.43%),34 (0.61),←,
43,"OBrien, Danny",20y 139d,7 (5-0-2 71.43%),6 (0.86),←,
34,"Rahilly, James",21y 9d,38 (15-1-22 40.79%),8 (0.21),←,
15,"Riccardi, Peter",27y 190d,181 (106-2-73 59.12%),183 (1.01),←,
27,"Sanderson, Brenton",26y 118d,118 (62-2-54 53.39%),27 (0.23),108 (60-2-46 56.48%),22 (0.20)
30,"Scarlett, Matthew",21y 19d,20 (13-0-7 65.00%),1 (0.05),←,
12,"Sholl, Brad",27y 227d,128 (72-2-54 57.03%),37 (0.29),126 (72-2-52 57.94%),37 (0.29)
4,"Snell, Jason",22y 333d,58 (31-0-27 53.45%),56 (0.97),←,
6,"Spriggs, David",19y 151d,15 (8-1-6 56.67%),4 (0.27),←,
20,"Steinfort, Carl",23y 84d,58 (30-0-28 51.72%),18 (0.31),←,
40,"Wojcinski, David",19y 280d,8 (4-0-4 50.00%),1 (0.13),←,
Totals,Totals,23y 321d,1729 (964-22-743 55.75%),963 (0.56),,
C,"Thompson, Mark",36y 218d,16 (9-1-6 59.38%),,←,
