Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",1,,2,3,,,12.0,3.0,,1.0,,1.0,,1.0,,,2.0,,,2.0,,,
36,"Bannister, Jordan",,1,6,6,,,1.0,2.0,1.0,,1.0,,,,,4.0,2.0,,,1.0,,,
16,"Barnard, Paul",15,,2,17,,1.0,1.0,4.0,4.0,1.0,2.0,,1.0,,,4.0,11.0,,,3.0,,,
32,"Blumfield, Justin",5,1,6,11,,,1.0,4.0,1.0,2.0,1.0,2.0,,1.0,,5.0,4.0,,,4.0,1.0,,
33,"Caracella, Blake",14,3,7,21,,,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,,10.0,10.0,,,,,,
31,"Fletcher, Dustin",11,2,,11,1,,1.0,3.0,8.0,,1.0,5.0,,1.0,,6.0,3.0,1.0,1.0,5.0,,,
15,"Forster-Knight, Robert",11,4,8,19,,,,2.0,1.0,4.0,4.0,,,,,7.0,12.0,,,1.0,,,
26,"Heffernan, Chris",18,6,6,24,,,,,2.0,3.0,1.0,4.0,,2.0,,11.0,11.0,,,2.0,1.0,,
3,"Henneman, Aaron",8,2,1,9,,1.0,,2.0,,1.0,,3.0,,2.0,,3.0,7.0,1.0,1.0,7.0,,,
34,"Hille, David",9,5,5,14,,1.0,10.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,,6.0,8.0,,,4.0,,,
5,"Hird, James",17,3,7,24,,,,2.0,3.0,6.0,3.0,5.0,1.0,,,6.0,18.0,,,,,,
21,"Jacobs, Danny",13,10,7,20,1,1.0,2.0,1.0,1.0,,2.0,4.0,1.0,3.0,,13.0,9.0,3.0,1.0,6.0,1.0,,
14,"Johnson, Jason",10,2,7,17,,,,3.0,,1.0,3.0,1.0,,,,5.0,10.0,,,1.0,,,
1,"Johnson, Mark",3,1,5,8,,,,,1.0,,,1.0,,1.0,,4.0,3.0,,,5.0,1.0,,
18,"Lloyd, Matthew",7,5,2,9,2,2.0,,1.0,,5.0,,4.0,1.0,2.0,,2.0,7.0,,2.0,2.0,,,
28,"McGrath, Cory",5,1,,5,,2.0,,1.0,,2.0,,3.0,,1.0,,1.0,2.0,,,2.0,,,
10,"McVeigh, Mark",6,2,1,7,,,,1.0,1.0,1.0,,,,,,3.0,4.0,1.0,,2.0,,,
2,"Mercuri, Mark",12,2,12,24,,,,1.0,1.0,3.0,2.0,2.0,3.0,2.0,,14.0,12.0,,1.0,4.0,1.0,,
24,"Misiti, Joe",13,2,6,19,,,,3.0,1.0,1.0,5.0,1.0,2.0,,,12.0,6.0,,,1.0,,,
11,"Peverill, Damien",6,1,2,8,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,3.0,4.0,,,1.0,,,
9,"Ramanauskas, Adam",12,5,4,16,,,4.0,4.0,3.0,5.0,5.0,,,,,5.0,9.0,1.0,,5.0,1.0,,
43,"Rioli, Dean",3,1,2,5,,,,2.0,,1.0,,,,,,2.0,2.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,59,98,297,4,9.0,34.0,46.0,32.0,44.0,35.0,41.0,14.0,18.0,,126.0,156.0,7.0,6.0,59.0,6.0,,
Opposition,Opposition,200,70,66,266,9,12.0,38.0,55.0,36.0,47.0,43.0,30.0,18.0,14.0,6.0,124.0,130.0,12.0,4.0,62.0,4.0,,
