Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",8,4,5,13,,,,3.0,,4.0,1.0,,1.0,,,5.0,8.0,,,,,,70.0
21,"Barry, Leo",9,8,9,18,1,,,3.0,1.0,1.0,,1.0,,,,2.0,15.0,,,2.0,3.0,,100.0
6,"Bolton, Craig",9,4,3,12,,,2.0,2.0,7.0,,,7.0,1.0,3.0,,3.0,9.0,,,7.0,2.0,,100.0
24,"Bolton, Jude",11,,11,22,,,,5.0,1.0,6.0,7.0,3.0,3.0,1.0,2.0,12.0,11.0,,,,,,76.0
32,"Buchanan, Amon",8,4,9,17,,1.0,,2.0,1.0,6.0,4.0,1.0,1.0,,,6.0,11.0,,,2.0,1.0,,74.0
26,"Dempster, Sean",4,2,2,6,,,,2.0,2.0,1.0,,1.0,,,,1.0,5.0,,,1.0,,,56.0
10,"Everitt, Peter",7,4,2,9,,2.0,15.0,,,2.0,2.0,3.0,1.0,,,3.0,6.0,,2.0,,,,53.0
12,"Fosdike, Nic",15,5,8,23,,,,5.0,2.0,6.0,2.0,3.0,1.0,2.0,,6.0,16.0,,,,1.0,3.0,83.0
37,"Goodes, Adam",9,3,8,17,,,3.0,5.0,1.0,5.0,4.0,2.0,1.0,,,6.0,10.0,,,2.0,2.0,,97.0
39,"Grundy, Heath",2,1,2,4,,,,1.0,,1.0,,1.0,,1.0,,1.0,4.0,1.0,,2.0,,,69.0
1,"Hall, Barry",13,12,5,18,4,4.0,,,,2.0,,,,,3.0,9.0,9.0,5.0,8.0,1.0,,,100.0
16,"Jolly, Darren",9,3,5,14,,1.0,33.0,6.0,,6.0,3.0,1.0,,,1.0,6.0,7.0,2.0,1.0,2.0,,,65.0
17,"Kennelly, Tadhg",11,6,10,21,,,,4.0,1.0,2.0,1.0,2.0,,,,7.0,14.0,,,2.0,2.0,1.0,87.0
31,"Kirk, Brett",6,,14,20,,,,3.0,1.0,2.0,3.0,2.0,1.0,2.0,,10.0,11.0,,,2.0,,1.0,85.0
9,"Malceski, Nick",4,6,12,16,,,,2.0,4.0,,,2.0,1.0,,,6.0,12.0,1.0,,1.0,1.0,1.0,100.0
4,"Mathews, Ben",6,3,7,13,1,,,4.0,2.0,1.0,1.0,,,,,4.0,9.0,,1.0,,,,79.0
3,"McVeigh, Jarrad",11,5,7,18,,2.0,,1.0,2.0,2.0,4.0,3.0,1.0,1.0,,7.0,11.0,,1.0,,,,83.0
5,"OKeefe, Ryan",13,5,6,19,1,1.0,,2.0,1.0,,,4.0,1.0,,,9.0,10.0,1.0,2.0,2.0,2.0,,92.0
19,"OLoughlin, Michael",9,5,3,12,3,,,2.0,,1.0,,4.0,1.0,2.0,,5.0,8.0,,3.0,,1.0,1.0,94.0
25,"Richards, Ted",2,2,4,6,,,,4.0,,,,,,,,1.0,5.0,,,2.0,,,89.0
36,"Schmidt, Tim",8,4,11,19,2,1.0,,3.0,1.0,1.0,4.0,2.0,,,,9.0,10.0,,1.0,,,1.0,70.0
13,"Schneider, Adam",11,6,9,20,1,1.0,,4.0,,3.0,1.0,5.0,,1.0,,6.0,14.0,,1.0,1.0,,2.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,92,152,337,13,18.0,53.0,63.0,27.0,52.0,37.0,47.0,14.0,13.0,6.0,124.0,215.0,10.0,20.0,29.0,15.0,10.0,
Opposition,Opposition,141,61,75,216,10,9.0,39.0,68.0,33.0,37.0,31.0,31.0,13.0,14.0,,100.0,117.0,5.0,10.0,20.0,20.0,5.0,
