Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
3,"Brereton, Dermott",30y 239d,197 (143-1-53 72.84%),438 (2.22),1 (0-0-1 0.00%),4 (4.00)
26,"Brown, Gavin",27y 202d,149 (81-3-65 55.37%),125 (0.84),←,
5,"Buckley, Nathan",22y 263d,46 (16-0-30 34.78%),44 (0.96),26 (12-0-14 46.15%),23 (0.88)
17,"Burns, Scott",20y 113d,3 (0-0-3 0.00%),1 (0.33),←,
24,"Butcher, Kent",21y 161d,17 (7-0-10 41.18%),3 (0.18),←,
21,"Christian, Michael",30y 237d,125 (66-2-57 53.60%),23 (0.18),←,
28,"Crosisca, Gavin",26y 212d,143 (84-3-56 59.79%),47 (0.33),←,
43,"Curran, Chris",20y 255d,1 (0-0-1 0.00%),,←,
15,"Hassall, Jon",21y 244d,26 (12-0-14 46.15%),7 (0.27),←,
8,"James, Brett",22y 121d,19 (9-0-10 47.37%),17 (0.89),←,
23,"Kelly, Craig",28y 303d,98 (57-2-39 59.18%),43 (0.44),←,
34,"McGuane, Mick",27y 107d,137 (81-2-54 59.85%),113 (0.82),←,
41,"Orchard, Mark",19y 13d,1 (0-0-1 0.00%),,←,
4,"Pert, Gary",29y 322d,219 (112-0-107 51.14%),45 (0.21),56 (35-0-21 62.50%),3 (0.05)
13,"Richardson, Alan",29y 333d,90 (52-2-36 58.89%),10 (0.11),←,
16,"Richardson, Mark",22y 166d,19 (12-0-7 63.16%),31 (1.63),←,
36,"Rocca, Saverio",21y 146d,52 (29-0-23 55.77%),159 (3.06),←,
18,"Walker, Lee",22y 67d,3 (0-0-3 0.00%),2 (0.67),←,
14,"Watson, Shane",21y 57d,56 (29-0-27 51.79%),41 (0.73),←,
10,"Williams, Paul",22y 12d,73 (40-0-33 54.79%),78 (1.07),←,
19,"Wright, Graham",26y 313d,132 (86-2-44 65.91%),90 (0.68),←,
Totals,Totals,24y 202d,1606 (916-17-673 57.04%),1317 (0.82),,
C,"Matthews, Leigh",43y 45d,205 (117-3-85 57.80%),,←,
