St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",13,3,10,23,,,,3.0,1.0,5.0,2.0,3.0,1.0,1.0,,6.0,18.0,,,1.0,,,85.0
20,"Armitage, David",3,2,5,8,,,,3.0,1.0,1.0,,2.0,,1.0,,3.0,5.0,1.0,,1.0,,,80.0
15,"Billings, Jack",9,3,6,15,,1.0,,2.0,,2.0,1.0,1.0,1.0,,,4.0,11.0,,1.0,,,1.0,93.0
22,"Brown, Nathan",2,2,7,9,,,,2.0,,1.0,,,1.0,,,4.0,6.0,,,3.0,,,98.0
2,"Carlisle, Jake",3,5,4,7,,,,1.0,,,,2.0,,1.0,,2.0,5.0,1.0,,,,,33.0
11,"Clark, Hunter",6,4,11,17,,,,,5.0,,,3.0,,,,6.0,12.0,,,3.0,,1.0,73.0
33,"Coffield, Nick",10,2,6,16,,,,3.0,3.0,,1.0,1.0,1.0,,,2.0,13.0,,,,,,83.0
7,"Dunstan, Luke",14,5,12,26,,,,9.0,2.0,4.0,7.0,4.0,3.0,,,13.0,14.0,,,1.0,,,78.0
14,"Geary, Jarryn",5,1,5,10,1,,,1.0,3.0,2.0,,1.0,,1.0,,1.0,9.0,,,2.0,,,84.0
19,"Gilbert, Sam",7,2,7,14,1,,,4.0,3.0,1.0,,2.0,2.0,,,6.0,7.0,,,3.0,,,79.0
4,"Gresham, Jade",12,2,4,16,2,1.0,,1.0,,5.0,3.0,3.0,3.0,2.0,,8.0,7.0,,,1.0,,,85.0
1,"Hickey, Tom",5,3,11,16,1,,18.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,,8.0,9.0,,,2.0,,,84.0
43,"Marshall, Rowan",5,5,3,8,,1.0,6.0,3.0,,,,2.0,,1.0,,3.0,6.0,,1.0,3.0,,,79.0
28,"Membrey, Tim",9,8,4,13,1,5.0,,3.0,,,,3.0,,3.0,,4.0,9.0,1.0,5.0,2.0,,,92.0
16,"Newnes, Jack",10,6,4,14,1,1.0,,2.0,1.0,6.0,,1.0,2.0,,,2.0,12.0,,,1.0,,,90.0
30,"Phillips, Ed",8,3,16,24,,,,5.0,2.0,1.0,1.0,,1.0,,,7.0,17.0,,,,,,83.0
6,"Ross, Sebastian",13,5,10,23,,,,2.0,2.0,5.0,2.0,5.0,,,,5.0,18.0,,,2.0,,,80.0
5,"Savage, Shane",8,6,10,18,,,,3.0,1.0,1.0,,1.0,,1.0,,6.0,13.0,,,1.0,,,91.0
9,"Steele, Jack",9,3,14,23,,1.0,,2.0,,3.0,2.0,4.0,,2.0,,11.0,13.0,1.0,,1.0,,,83.0
3,"Steven, Jack",16,2,7,23,1,,,4.0,3.0,4.0,7.0,4.0,3.0,1.0,,9.0,14.0,,,1.0,,,78.0
29,"Webster, Jimmy",15,4,16,31,,,,2.0,8.0,1.0,,2.0,1.0,,,9.0,22.0,,,4.0,1.0,,80.0
44,"Weller, Maverick",7,8,12,19,,,,4.0,1.0,3.0,1.0,3.0,2.0,,,6.0,13.0,1.0,,2.0,,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,84,184,373,8,11.0,24.0,63.0,37.0,46.0,29.0,50.0,23.0,16.0,,125.0,253.0,5.0,7.0,34.0,1.0,3.0,
Opposition,Opposition,215,104,189,404,13,11.0,44.0,53.0,34.0,57.0,39.0,51.0,16.0,23.0,6.0,144.0,268.0,10.0,11.0,46.0,3.0,9.0,
